,Year,MovieId,Name,tmdb_id,tmdb_title
1552,2023,24972,電影哆啦A夢 - 新‧大雄的宇宙開拓史,,
1555,2023,24954,假裝沒事,,
1556,2023,25078,電影哆啦A夢 - 大雄的人魚大海戰,,
1558,2023,23416,心情直播不NG,,
1561,2023,25059,親密（前編）,,
1562,2023,25023,電影哆啦A夢：新大雄的大魔境 - 扁扁與5人之探險隊,,
1564,2023,23826,電影版殘念生物事典,,
1565,2023,25043,電影哆啦A夢 - 新‧大雄與鐵人兵團,,
1567,2023,25129,觸不到的肌膚,,
1570,2023,25062,景深之中,,
1571,2023,25071,親密（後編）,,
1572,2023,23114,修羅天魔~骷髏城之七人．極 （新感線舞台劇）,,
1576,2023,25011,電影哆啦A夢 - 大雄之宇宙英雄記,,
1585,2023,23554,天間莊三姊妹,,
1588,2023,5513,儀式,,
1603,2023,24432,愛的密語,,
1605,2023,26360,馬爾多羅之歌/嘗試對一寸法師進行記述/二頭女-影之映畫/讀書機,,
1606,2023,26359,檻囚/蝶服記/迷宮譚/疱瘡譚/橡皮擦,,
1607,2023,24991,靜靜的生活,,
1609,2023,14475,絞死刑,,
1610,2023,24755,死亡解剖,,
1614,2023,24200,鐵男：金屬獸,,
1615,2023,26365,簡稱：連續射殺魔,,
1616,2023,25244,BE : the ONE,,
1619,2023,26363,赤軍殘酷內鬥暗黑史,,
1621,2023,24310,鐵男II：血肉橫飛,,
1622,2023,24480,白晝的惡魔,,
1623,2023,24479,日本春歌考,,
1624,2023,24482,青春殘酷物語,,
1625,2023,24481,太陽的墓場,,
1626,2023,26366,赤軍：PFLP世界戰爭宣言,,
1627,2023,24478,無理心中日本之夏,,
1628,2023,24477,歸來的醉漢,,
1629,2023,26352,千年決鬥,,
1631,2023,24754,飛躍吧！金牌英雄,,
1639,2023,25104,粽邪3 :鬼門開,,
1644,2023,23843,做工的人電影版,,
1646,2023,23409,我的婆婆怎麼把ＯＯ搞丟了,,
1662,2023,23419,山椒魚來了,,
1675,2023,22268,童話·世界,,
1685,2023,20176,諸葛四郎─英雄的英雄,,
1688,2023,20052,有你相伴的旅程,,
1698,2023,25103,蘭陵40─演員實驗教室,,
1706,2023,25897,新寶島曼波,,
1717,2023,13900,不散（4K修復版）,,
1725,2023,15876,現場·戰場·夢工場,,
1726,2023,22615,春日郊遊/推特事/塑膠情人,,
1727,2023,22613,情書/鷺鷥河/二重奏/返來呷飯,,
1728,2023,22687,春水奇譚/屍舞/有了？！,,
1729,2023,22614,魍神之夜/食夢者/殭屍外公,,
1730,2023,26511,我是一片雲〈修復版〉,,
1737,2023,24240,破碎太陽之心,,
1738,2023,26428,絕地追擊,,
1766,2024,27048, SUGA | Agust D TOUR ‘D-DAY’ THE MOVIE,,
1767,2024,28479,鬼花園 : 詛咒,,
1773,2024,29406,"HIGHLIGHT “LIGHTS GO ON, AGAIN” IN CINEMA",,
1781,2024,27236,aespa: WORLD TOUR in Cinemas,,
1782,2024,29553,"RM:Right People, Wrong Place",,
