MovieId,Rank,Region,Name,ReleaseDate,Publisher,DayCount,TheaterCount,Amount,AmountRate,Tickets,TicketRate,MarketShare,TotalDayCount,TotalAmount,TotalTickets,FirstWeekAmount,TotalWeekendAmount,Year,Name_search,Name_map,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,title_map
23687,395,美國,所有的美麗與血淚,2023-02-24,Altitude Film Sales Limited,26.0,16,421806,0,1890,0,6.46270904042722e-05,26,421806,1890,71182,191711,2023,所有的美麗與血淚,所有的美麗與血淚,False,/anw7ONmtm1BrHd1Du0GQ5FoNd6r.jpg,[99],1004663.0,en,All the Beauty and the Bloodshed,美國一代私攝影巨擘、藝術家、行動主義者南戈丁（Nan Goldin），她的人生就是一場面對疼痛的衝撞。11歲時，姊姊自殺驟逝，爾後南戈丁選擇離家，開始了她反抗體制的放逐生活，同時也踏入攝影的世界。性、毒品、暴力、酷兒、派對圍繞著她，次文化與社運意識在70年代相互擁抱，她在這之中找到歸屬。儘管作品曾受主流框架所質疑，革命性的巨作卻仍成為時代的見證。而這場疼痛的衝撞，在2014年鑿穿了一個黑洞，南戈丁因手腕受傷，於治療期間服用了醫囑開立的止痛藥而嚴重上癮，才發現這場災難的源頭，竟是出自與藝術產業緊密相連的薩克勒家族所屬藥廠，於是帶頭發起、奮勇抵抗這場造成美國鴉片類藥物氾濫的慘痛傷害。,11.227,/21ZZVCowb5VO2Kc2jKimXtSCAyh.jpg,2023-03-10,所有的美麗與血淚,False,7.4,139.0,所有的美麗與血淚
26038,396,美國,劊樂時光,2023-11-10,Independent Entertainment,29.0,39,412375,0,1795,0,6.137863877019503e-05,29,412375,1795,370065,293576,2023,劊樂時光,劊樂時光,False,/fCkjXQw2KQr1rKrZXLcC5JE2dwt.jpg,"[27, 35]",1113278.0,en,It's a Wonderful Knife,一年前的聖誕夜，在薇妮（珍維多普飾演）居住的小鎮，出現一名血腥連環殺人魔。薇妮在追趕過程中，眼明手快地反擊對方，成功解救了小鎮居民。不過事發後的這一年當中，歷經好友過世、大學落榜、男友出軌，薇妮的生活既不順遂也不快樂，讓她不禁希望自己從未出生在這世上。沒想到，她卻一語成讖地來到平行世界，不過情況非但沒有好轉，反而更像噩夢降臨，因為當時的連環殺人魔竟然重返這座小鎮…。殺戮危機一觸即發，薇妮又該如何智取殺人魔，再度解救小鎮居民呢？,9.609,/7X7ZiXeIheGVyHygtqjlU8rNRYV.jpg,2023-11-10,劊樂時光,False,5.2,128.0,劊樂時光
23861,397,美國,致蕾絲莉,2023-03-17,GEM Entertainment Kft.,29.0,17,387720,0,1827,0,6.247285405746313e-05,29,387720,1827,205225,170990,2023,致蕾絲莉,致蕾絲莉,False,/7SGsNmrdb6hLQujKpvuBUrkKmcv.jpg,[18],823147.0,en,To Leslie,蕾絲莉（安德麗亞瑞斯波羅格 飾演）是一名德州西部的單親媽媽，辛苦撫養著兒子詹姆士（歐文蒂格 飾演），某次意外中了樂透頭獎，原本有機會展開美好人生，但在六年後她把錢揮霍殆盡，並拋下心碎的親友獨自謀生，而且染上了酒癮，兒子嘗試著與她度過難關，卻還是一次又一次地心碎收場。  遭到兒子放棄的蕾絲莉無處可去，被迫返回家鄉，並求助於好友南西和道奇夫婦（愛莉森珍妮與史蒂夫魯特 飾演）。但由於蕾斯莉曾傷害過他們，不僅不歡迎還惡意趕走她，走投無路的她只能流浪到一間摩鐵，卻遇見好心的老闆史威尼（馬克馬龍 飾演）給她工作。  此時，蕾絲莉開始對過去的行為陷入悔恨當中，而在史威尼的支持下，逐步面對過去行為造成的後果，但最終她是否能夠擁有第二人生呢？,7.566,/o5mYxinAPLlfbPFfSM0VIk5LLNp.jpg,2022-10-07,致蕾絲莉,False,6.997,199.0,致蕾絲莉
23661,398,美國,俠探特攻：驚爆獨立日,2023-03-10,RELAY MOTION KFT.,20.0,33,309112,0,1307,0,4.469185563935649e-05,20,309112,1307,288687,197662,2023,俠探特攻：驚爆獨立日,俠探特攻：驚爆獨立日,False,/fTLMsF3IVLMcpNqIqJRweGvVwtX.jpg,"[28, 80, 53]",1035806.0,en,Detective Knight: Independence,洛杉磯資深警探奈特（布魯斯威利 飾）在獨立日當天值班，他不只要阻止一輛失控的救護車破壞市區的慶祝活動，還要逮捕一名竊槍假扮警察的銀行搶匪，另外還有一場在他家附近爆發的恐怖襲擊……這將會是相當漫長的一天。,14.245,/5JDC2Q3lIug4pFB5IJHPkleK60O.jpg,2023-01-20,俠探特攻：驚爆獨立日,False,5.4,175.0,俠探特攻：驚爆獨立日
22678,399,美國,光影帝國,2023-03-03,BUENA VISTA INTERNATIONAL  INC.,21.0,28,298261,0,1350,0,4.6162207431623e-05,21,298261,1350,230037,172436,2023,光影帝國,光影帝國,False,/frV7YxDmZizcFjP5kKMFK37OrCC.jpg,"[18, 10749]",814757.0,en,Empire of Light,"設於1980年代英國濱海小鎮的帝國戲院，這是一則關於人性情感連結與電影魔幻魅力的劇力萬鈞故事，深刻感動銀幕內外每一顆心靈！ 影廳內外燈亮起，爆米花香氣四溢，又到了帝國戲院的營業時間。過著單調規律生活的外場經理希拉蕊，中年獨居、固定就醫、跟主管偷情、從不看電影，日復一日麻木不已。新來的年輕同事史蒂芬對一切充滿好奇，希拉蕊深受他吸引，從工作須知聊到戲院輝煌過去，屋頂的廢棄大廳成為兩人的祕密基地。曖昧情愫升格戀情，希拉蕊的人生有了新轉機，但自己的情緒仍不穩定，同事也察覺到不對勁，在那種族歧視的年代裡，這場忘年戀曲，是否能夠走向美好結局？",11.723,/vCnrDQc42RTbPYENZPYT4trSSZq.jpg,2022-11-05,光影帝國,False,6.7,556.0,光影帝國
23947,400,美國,深夜加油站遇見蘇格拉底,2023-06-09,"Vantage Media International,LLC(VMI) ",27.0,15,294758,0,1317,0,4.503379791662777e-05,27,294758,1317,188653,154798,2023,深夜加油站遇見蘇格拉底,深夜加油站遇見蘇格拉底,False,/6nee7F86T21kBqNifjKr9t6jqQw.jpg,[18],13689.0,en,Peaceful Warrior,故事敘述一名少年得志奪牌無數的大學體操運動員(史考特馬其洛茲 飾)，遇上了良師益友蘇格拉底(尼克諾特 飾)，才重新打開他的視野與獲得新的體悟....,15.029,/9VYpFcUejYtzDbHnv7jaVjaavC0.jpg,2006-03-30,深夜加油站遇見蘇格拉底,False,7.4,404.0,深夜加油站遇見蘇格拉底
9159,401,美國,坂本龍一:async紐約現場,2018-07-13,(法國)DOC AND FILM INTERNATIONAL,21.0,8,121888,0,521,0,1.7815192645833762e-05,33,286336,1180,140176,213906,2023,坂本龍一:async紐約現場,坂本龍一:ASYNC紐約現場,,,,,,,,,,,,,,,
24034,402,美國,穆荷蘭大道 4K數位修復版,2023-04-14,STUDIOCANAL S.A.S.,24.0,10,230224,0,933,0,3.190321446941056e-05,24,230224,933,167944,99150,2023,穆荷蘭大道,穆荷蘭大道,False,/y1giivdsGLyo1LCvlsL6mLKyTZ7.jpg,"[53, 18, 9648]",1018.0,en,Mulholland Drive,BBC評選21世紀最佳電影第1名！鬼才電影大師大衛·林區畢生代表作！娜歐蜜·華茲主演。一名黑髮女子遭殺手索命，因車禍逃過一劫。她跌跌撞撞下山進入洛杉磯，睡在一間無人公寓裡。隨後空屋主人的姪女前來借住，發現了失憶女人，幫助她一同尋找身世的真相。鏡頭一轉，一家小餐館，緊張的年輕男人對著一名沉著中年男人訴說著似曾相識的夢…,66.804,/jCN0VmieZmevoJUS3Nw05ROzVw5.jpg,2023-04-14,穆荷蘭大道,False,7.8,6370.0,穆荷蘭大道
25321,403,美國,限時引爆,2023-08-21,Bleiberg Entertainment  LLC,58.0,30,226218,0,1505,0,5.146231272932786e-05,75,226218,1505,156831,141664,2023,限時引爆,限時引爆,False,/ddiw4IcAtPIY7unuCZoDXYJDH2X.jpg,"[28, 53, 9648]",1156255.0,en,The Engineer,以色列遭受一系列恐怖爆炸襲擊，一名美國參議員的女兒在一次巴士自殺炸彈攻擊中喪生，使政府不得不重視這越來越頻繁且公開的大膽攻擊。因此，前摩薩德(以色列情報特務局)特工伊坦，奉命必須領導一支由特工和傭兵組成的菁英秘密部隊，追捕幕後黑手—難以捉摸、被稱為「工程師」的恐怖組織哈瑪斯的軍事領導人-阿亞什，他是史上最致命的炸彈製造者之一。阿亞什陸續向車水馬龍的平民區派遣了一波波的自殺式炸彈突襲，令伊坦的團隊陷入苦戰，他們致力從線索中尋找蛛絲馬跡，拼湊出恐怖份子的可能藏匿處，冒著生命危險接近阿亞什並試圖消滅他。他們能否在更多無辜者喪生之前，找到並消滅這名武裝狂徒呢？,13.372,/xWHwVdXqCZ66TcddaU3jALvcRsz.jpg,2023-09-15,限時引爆,False,6.1,74.0,限時引爆
25178,404,美國,奪魂鋸,2023-09-01,RELAY MOTION KFT.,28.0,11,224694,0,913,0,3.1219329914868e-05,28,224694,913,164909,135615,2023,奪魂鋸,奪魂鋸,False,/ok4ot3YbfDYZcINXf91JUfq3maB.jpg,"[27, 9648, 80]",176.0,en,Saw,當年輕的亞當(雷•沃納爾飾)漸漸從昏迷中醒來時，發現自己被鎖在一間破舊的地下室內，而在離他不遠的地方，還鎖著另外一個不知所措的人——勞倫斯醫生(卡利•艾維斯飾)。在他們兩個人的中間的地板上，是一名已經死去多時的男子，死屍滿身血污，手中還握著一把點三八口徑的手 槍。  亞當和勞倫斯誰也不知道自己究竟怎樣來到這個地方的，就在兩人疑惑之時，遺留在屋內的自動播放的錄音磁帶響了，磁帶命令勞倫斯必須在八小時內殺掉亞當，否則兩個人都會送命，並且勞倫斯的妻子艾莉森(莫妮卡•波特飾)和女兒也會被殺死。  這時，兩人突然明白了。他們回想起當地警局的泰普警探(丹尼斯•格洛弗飾)最近正在調查的謀殺案，兩人意識到，他們已經成了一個外號叫“堅鋸”的變態殺人狂魔的掌上玩物，並且很快也將成為下一個被殺害的受害者，時間只剩下短短的幾小時，他們必須克服恐懼，弄清楚精心設計的圈套。殺人狂只留下一點點線索，以及兩把留在地板上的不起眼的手鋸。手鋸並不能鋸斷鐵銬，但卻足以切割一個人的血肉和骨頭。,52.215,/s4Y6FR7HWlQM4d3zgG3FEmwAbPj.jpg,2005-01-07,奪魂鋸,False,7.4,9345.0,奪魂鋸
24662,405,美國,大愚樂家,2023-06-16,Freeway Entertainment Kft.,20.0,23,220551,0,954,0,3.262129325168025e-05,20,220551,954,152996,131826,2023,大愚樂家,大愚樂家,False,/y6hjYZb89MEKvh9RmjwqrWx9LW2.jpg,[35],553147.0,en,Fool's Paradise,一位喪失說話能力，被精神病院踢出的男子，走在路上竟被製作人發掘。由於他跟拒絕演出的大牌演員長得一模一樣，在超給力幕後團隊的打造下，誤打誤撞頂替對方，成為了頂級巨星！他不僅工作接到手軟，娶了美嬌娘，甚至成為模範市民。人生順到不能再順的他，在某次意外後，發現這個產業，似乎不如表面上那麼好…,10.228,/s5YjT8hRNxIdMY9OWm4BI88fRno.jpg,2023-05-12,大愚樂家,False,4.6,75.0,大愚樂家
23713,406,美國,噩夢輓歌 4K數位修復版,2023-03-17,RELAY MOTION KFT.,24.0,18,210402,0,856,0,2.927025893442169e-05,24,210402,856,151577,98263,2023,噩夢輓歌,噩夢輓歌,False,/9Gk3h004bow0jflh09iU4nPig48.jpg,"[80, 18]",641.0,en,Requiem for a Dream,世上每個人都希望美夢能成真，卻不知道有些美夢只是噩夢的開始…。  《黑天鵝》導演戴倫艾洛諾夫斯基的第二部長片《噩夢輓歌》，邀來奧斯卡影后艾倫鮑絲汀飾演以電視節目和垃圾食物餵養心靈的寡居婦人，當她以為有機會參加節目錄影，決定靠藥物迅速瘦身，穿上年輕時的紅洋裝登台亮相，而她的患有毒癮的兒子傑瑞德雷托和女友珍妮佛康納莉，也身陷藥效的迷幻世界。  導演以豐富創新的鏡頭語言，呈現成癮執迷時的視野心緒，被視為開拓藥癮電影的經典作。,21.868,/1tBO874iaE2DxrG6iDMWImiy0ag.jpg,2000-10-06,噩夢輓歌,False,8.0,10099.0,噩夢輓歌
23787,407,美國,鬼玩人 4K數位修復版,2023-04-07,STUDIOCANAL S.A.S.,23.0,16,179200,0,750,0,2.5645670795346115e-05,32,179200,750,130697,111670,2023,鬼玩人,鬼玩人,False,/jyRk8ykqLOXaVadZ0aWRDd89gMP.jpg,"[27, 35, 14]",765.0,en,Evil Dead II,艾許（布魯斯坎貝爾 飾）和女友琳達來到一座森林裡的木屋度假，艾許在木屋中發現了一台錄音機，裡面有木屋主人雷蒙教授留下的錄音，他在錄音中朗誦「死靈之書」的咒語，結果意外召喚出邪靈，遭邪靈附身的琳達開始瘋狂攻擊艾許，艾許因此被迫砍下琳達的頭顱。另一方面，雷蒙教授的女兒安妮（莎拉貝瑞 飾）正帶著「死靈之書」的殘頁前來，一場血漿四溢的恐怖之夜即將正式揭幕……,31.133,/7UM8LrX6MIib03VKk1kl24SQm75.jpg,1987-03-13,鬼玩人,False,7.545,3168.0,鬼玩人
25772,408,美國,飢餓遊戲：自由幻夢 終結戰,2023-11-10,RELAY MOTION KFT.,24.0,16,142656,0,645,0,2.205527688399765e-05,24,142656,645,47096,63126,2023,飢餓遊戲：自由幻夢 終結戰,飢餓遊戲：自由幻夢終結戰,False,/9zWWAL8LciOBXvAArLn9mtGvRzQ.jpg,"[28, 12, 878]",131634.0,en,The Hunger Games: Mockingjay - Part 2,劇情接續前集，施惠國已進入全國性戰爭狀態，凱妮絲挺身對抗都城的史諾總統（唐納蘇德蘭 飾），決心展開最後殊死戰。她與親密夥伴蓋爾（連恩漢斯沃 飾）、芬尼克（山姆克萊弗林 飾）和比德（喬許哈契遜 飾）攜手反攻，集結第13區反抗軍前進都城。他們冒著生命危險，發動刺殺史諾總統行動，誓命解放施惠國各區公民。當然，在都城衛軍層層保下的史諾，也一心想要置她於死地而後快。  　  在此最後一役，凱妮絲將面臨致命陷阱、陰險敵人和道德抉擇，身心遭逢的巨大考驗，將比任何飢餓遊戲競技場上的挑戰，都更加危險萬分。,43.826,/IYurEdTaEILfV8kcQAUDMrMr7G.jpg,2015-11-20,飢餓遊戲：自由幻夢終結戰,False,6.897,12608.0,飢餓遊戲：自由幻夢終結戰
23839,409,美國,《樂隊舞台》——男孩們回來了（音樂劇）,2023-04-18,Broadway on Demand,7.0,6,139400,0,210,0,7.180787822696911e-06,7,139400,210,139400,79040,2023,《樂隊舞台》——男孩們回來了,《樂隊舞台》——男孩們回來了,,,,,,,,,,,,,,,
23234,410,美國,過去那五年（音樂劇）,2023-04-06, Broadway on Demand,9.0,6,139030,0,208,0,7.1123993672426536e-06,9,139030,208,97990,73280,2023,過去那五年,過去那五年,False,/nFKdccGuX82jQlFsdasWISoIiCN.jpg,"[10402, 18, 10749]",769850.0,en,The Last Five Years,"三座東尼獎得主傑森羅伯特布朗代表作《過去那五年》是史上最經典的雙人音樂劇之一，曾獲劇評人獎最佳音樂劇詞曲創作獎，被許多業內人士認為是被歷史「低估」的經典小劇場音樂劇。 2020年，這部標誌性的音樂劇以嶄新大膽的形式重返倫敦，登上倫敦南岸劇場的舞臺。在這個版本中，兩位演員全程都在舞臺上，並彈奏鋼琴為自己伴奏。現場還有一個四人樂隊，音樂上的豐富性為故事增添了新的敘事維度。故事講述了男女主角五年間的感情波折。",0.931,/7y4WKQr6Xrvd6XQnsQ6L0aYNQlc.jpg,2023-04-06,過去那五年,False,2.0,1.0,過去那五年
25993,411,美國,樹懶殺三小,2023-11-03,Gravitas Ventures  LLC,19.0,30,130633,0,541,0,1.8499077200376324e-05,19,130633,541,114102,68958,2023,樹懶殺三小,樹懶殺三小,False,/eEfkeIs7YX53JW3i5OjoZbpNoEu.jpg,"[27, 35, 53]",1040892.0,en,Slotherhouse,沈迷於網路流量的艾蜜莉，意外發現飼養可愛動物能幫助她增加人氣，加上一心想競選姐妹會會長，於是她養了一隻樹懶當作寵物，果然瞬間成為全校話題焦點，樹懶也成了姐妹會的吉祥物。怎知自此校內開始發生一連串血腥殺人事件，一個又一個的屍體出現，而所有的證據都直指兇手是......那隻樹懶？,13.822,/vG5h88tQxlg7IEB3nT0C3rmbqL5.jpg,2023-11-03,樹懶殺三小,False,4.5,99.0,樹懶殺三小
23437,412,美國,日出日落：屋頂上的提琴手,2023-01-27,Hedva Goldschmidt - Go2Films,14.0,10,129485,0,619,0,2.1166226963092323e-05,14,129485,619,109020,80155,2023,日出日落：屋頂上的提琴手,日出日落：屋頂上的提琴手,False,/ecW7sPwxkHjTEafXjeJXNuzjuId.jpg,[99],927263.0,en,Fiddler's Journey to the Big Screen,《屋頂上的提琴手》自1971年上映以來已逾半世紀，這部改編自百老匯經典音樂劇的電影，當年不但高踞全球票房冠軍，累計觀影人次更突破十億大關。為何一部以猶太村莊為背景的傳統婚嫁故事，竟能跨越文化藩籬，進駐影迷心間？本片由奧斯卡金像獎提名導演掌鏡，以非猶太裔導演為經，主創團隊的靈魂人物為緯，從主演、攝影、配樂、美術等各個方面交相回憶，為觀眾揭開這部《紐約客》盛讚「影史最傑出音樂劇電影」，如何巧妙雜揉悲喜，以笑容盛接淚珠。,4.637,/mIfdupxkJwIC1sUe1QHMhuVtv6p.jpg,2023-01-27,日出日落：屋頂上的提琴手,False,6.0,2.0,日出日落：屋頂上的提琴手
23572,413,美國,BILLIE EILISH: LIVE AT THE O2 （戲院加長版）,2023-01-27,Trafalgar Releasing Ltd.,1.0,6,127675,0,272,0,9.300829941778856e-06,1,127675,272,127675,127675,2023,BILLIE EILISH: LIVE AT THE O2 ,BILLIEEILISH:LIVEATTHEO2,False,/nzTPR0uo1tYzNX7qVoA36GWLPQx.jpg,[10402],1058923.0,en,Billie Eilish: Live at the O2,"For the first time in her career, global superstar Billie Eilish is releasing a visual record of her formidable live performance. Featuring intimate and unforgettable moments between Billie and her audience, this compelling concert film takes viewers on a visually captivating journey from beginning to end, to the heart of Eilish's record-breaking sold-out Happier Than Ever, The World Tour.",6.315,/sYk7kDaZSnhu7zq2BYMt5TZ9B3Y.jpg,2023-01-27,Billie Eilish: Live at the O2,True,8.3,7.0,BILLIEEILISH:LIVEATTHEO2
23415,414,美國,血仇生死鬥,2023-03-03,RELAY MOTION KFT.,13.0,21,121219,0,528,0,1.805455223992366e-05,13,121219,528,115529,71717,2023,血仇生死鬥,血仇生死鬥,False,/33qGtN2GpGEb94pn25PDPeWQZLk.jpg,"[28, 80]",894169.0,en,Vendetta,威廉鄧肯（克里夫史丹頓 飾）的女兒遭到謀殺，透過法律尋求正義無果後，他決定親手幹掉害死他女兒的街頭混混，這位街頭混混的哥哥羅里費特（迪奧羅西 飾）得知弟弟遭到威廉鄧肯殺害，於是號召他的幫派展開復仇，雙方因此展開一場你來我往的死鬥……。,20.034,/dNWdp51425PRTldDnamCH1sC2Qg.jpg,2023-03-03,血仇生死鬥,False,6.1,290.0,血仇生死鬥
26213,415,美國,闇之祭,2023-12-01,Bankside Films Ltd,15.0,10,118765,0,453,0,1.548998516038905e-05,15,118765,453,104786,89255,2023,闇之祭,闇之祭,False,/t6bfeI3TUNDM4JI0j8sXnV9RWHA.jpg,[27],853387.0,en,Lord of Misrule,劇情敘述女主角蕾貝卡除了是一名牧師也是母親，她和老公、女兒一同搬到英國的某個小鎮，這座小鎮每年秋季都會舉行豐收慶典，蕾貝卡的女兒被獲選扮演今年的豐收天使，不料她卻在慶典途中莫名失蹤 …,15.304,/eCNJuGsCNdf2yf4F3UcDg1WZTbo.jpg,2023-12-01,闇之祭,False,6.0,106.0,闇之祭
23797,416,美國,愛瑪（音樂劇）,2023-04-21,Broadway on Demand,8.0,6,87880,0,139,0,4.752997654070812e-06,8,87880,139,86600,51760,2023,愛瑪,愛瑪,False,/skTeEE3kZZG0w7sdMt51ZMW1ZaH.jpg,"[35, 18, 10749, 10770]",12254.0,en,Emma,"Emma Woodhouse has a rigid sense of propriety as regards matrimonial alliances. Unfortunately she insists on matchmaking for her less forceful friend, Harriet, and so causes her to come to grief. Through the sharp words of Mr. Knightley, and the example of the opinionated Mrs. Elton, someone not unlike herself, Emma's attitudes begin to soften.",15.834,/d6ksCUWYOaweyvGLi1JILYvIybN.jpg,1996-10-02,愛瑪,False,6.6,125.0,愛瑪
25729,417,美國,飢餓遊戲：星火燎原,2023-10-20,RELAY MOTION KFT.,20.0,11,87160,0,360,0,1.230992198176613e-05,20,87160,360,41789,54900,2023,飢餓遊戲：星火燎原,飢餓遊戲：星火燎原,False,/14FK4FjArsTdpmbqwlROrWA4Npl.jpg,"[12, 28, 878]",101299.0,en,The Hunger Games: Catching Fire,電影描述凱妮絲（珍妮佛勞倫斯 飾）和比德（喬許哈契森 飾）扭轉不可能獲勝的的情勢，從第74屆飢餓遊戲生還，攜手返回家鄉後，凱妮絲發現：他們的勝利，竟像星火燎原般，讓自己變成叛變的象徵人物。另方面，面對在家鄉等待她的好友蓋爾，以及讓她存活下來的唯一支柱─競技夥伴比德，凱妮絲還必須平衡對兩人的複雜情感。最驚人的是，第75屆飢餓遊戲，恰巧適逢25年一次的「大旬祭」，史諾總統狡詐地宣布了一個令凱妮絲和全國人驚愕的新遊戲規則：凱妮絲必須再度重返遊戲戰場，但她的對手竟然是比德和自己的導師黑密契（伍迪哈里遜 飾）。這一次，凱妮絲必須謹慎選擇可以相信和背叛的人，為生存而戰！然而在你死我活的遊戲中，她卻逐漸發現，自己其實已置身於一場更大的革命洪流裡…。,54.522,/6HTJQW37kvV0J9lCxsiyLgPaLCE.jpg,2013-11-22,飢餓遊戲：星火燎原,False,7.427,17477.0,飢餓遊戲：星火燎原
8985,418,美國,布拉格的春天,2018-06-01,The Saul Zaentz Company,3.0,1,39600,0,197,0,6.736262862244245e-06,6,79800,425,79800,38440,2023,布拉格的春天,布拉格的春天,,,,,,,,,,,,,,,
24881,419,美國,我的左派老師,2023-07-14,RELAY MOTION KFT.,15.0,12,75576,0,354,0,1.210475661540336e-05,15,75576,354,69486,39443,2023,我的左派老師,我的左派老師,False,/z6HS2Gf46zi9aGMQsTRoHEH7JNI.jpg,[18],7859.0,en,Half Nelson,丹唐(萊恩葛斯林飾)是個貧民區的白人中學教師，班上的學生大部份是來自問題家庭的十三、四歲學生，他的教學作風大膽而犀利，總是學生討論黑人民權運動與辨証理論，引導這些懵懂的學生思考與改變。  另一方面，丹唐的私生活也不好過，他的前女友即將與他人步上紅毯，曾有的理想與熱忱，被日復一日的現實與壓力漸漸磨光，讓他陷於藥癮而難以自拔。  某天，十三歲女學生德蕾撞見丹唐在更衣室吸毒，意外發現了他的秘密。同樣處於人生十字路口的兩人成為莫逆之交，建立起跨種族、跨年齡、跨身分的真摯友誼。,10.835,/b4LIJS0yprkSmuOCoz3a0zpOxpY.jpg,2006-08-11,我的左派老師,False,6.6,874.0,我的左派老師
25086,420,美國,與狼共舞,2023-08-04,RELAY MOTION KFT.,17.0,11,73302,0,307,0,1.049762791222834e-05,17,73302,307,56592,36391,2023,與狼共舞,與狼共舞,False,/ywWva4trKw7f3wtbz81Fe3FnrtC.jpg,"[12, 18, 37]",581.0,en,Dances with Wolves,鄧巴中尉（凱文‧科斯特納 Kevin Costner 飾）在南北戰爭中立了大功，政府為了褒獎他，給了他任意選擇駐地的特權。鄧巴渴望著一種全新的生活，於是選擇了遙遠偏僻的西部哨所塞克威克。這裡住著大量的印第安蘇族人。一開始蘇族人把他的到來有著抗拒，當鄧巴主動接近和瞭解他們的生活，並搭救了一個從小在蘇族長大的白人少女後，族人和他之間的關係開始回暖。他得到了一個印第安名字：與狼共舞。鄧巴的騎術讓族人驚歎，他的善良被大家稱讚，和白人少女也日久生情。一次對抗外族入侵的戰爭中，鄧巴更是被封為了蘇族人的民族英雄。然而馬背文化的沒落已成必然，白人士兵來到這片土地，驅趕蘇族人，捕捉「叛徒」鄧巴，這片樸實的土地慢慢改變了容顏……,42.486,/nXovJVH3e8IaYwmh9mQAtSZIu92.jpg,1990-03-30,與狼共舞,False,7.843,4283.0,與狼共舞
24841,421,美國,謎霧莊園,2023-07-07,RELAY MOTION KFT.,14.0,11,70826,0,340,0,1.162603742722357e-05,14,70826,340,57341,36426,2023,謎霧莊園,謎霧莊園,False,/mkyqVN51VswajggvNllSDnVf1Cj.jpg,"[18, 9648, 53]",5279.0,en,Gosford Park,"本片是資深導演勞勃阿特曼的最新作品，具有黑色驚悚風格，得到了2002奧斯卡金像獎7項提名和2002英國電影金像獎9項提名，最後贏得奧斯卡最佳原著劇本獎和英國電影金像獎最佳影片、最佳服裝設計獎。 故事發生在1932年的英國豪門。 主人廣邀親友參加打獵會，樓上上流人士成員有戰爭英雄、明星、伯爵夫人，表面上大家君子淑女，高貴得體，但背後大家互有嫌隙；樓下一班隨從僕人則各有自己的故事，身上更背負不可告人的秘密。 一晚，兇案竟發生在主人家身上，大屋內每個人都好像有點嫌疑，不管是在配帶著珠寶悠閒地享受著美酒佳肴的貴賓們，還是在為僱主們的安逸而忙碌著的傭人們，哪到底誰是兇手呢？ 原本是一場高貴奢華的獵宴，男主人卻意外喪命，而大宅裡的每個僕人與賓客看來都有嫌疑。這個佈局精密的謎團，出自向來堅持自我電影風格的美國大師勞勃阿特曼，令人跌破眼鏡的是阿特曼過去被譽為最能解剖當代美國的能手，而這回拍的卻是1932年的英國豪宅謀殺案。難得的是他毫不手軟，依舊犀利揭示英國文化裡的階級矛盾與人性百態。精彩萬分的大批演員像是毫無差池的棋子，在阿特曼行雲流水的場面調度下，神乎其技地走出一盤近乎完美的棋局。",22.619,/xNdxFonZPd8x61Z0t9bJOhnBVdk.jpg,2001-11-07,謎霧莊園,False,6.831,1113.0,謎霧莊園
25801,422,美國,飢餓遊戲：自由幻夢,2023-10-20,RELAY MOTION KFT.,22.0,11,69172,0,288,0,9.847937585412909e-06,22,69172,288,47532,37267,2023,飢餓遊戲：自由幻夢,飢餓遊戲：自由幻夢,,,,,,,,,,,,,,,
25187,423,美國,我的藍莓夜,2023-08-18,STUDIOCANAL S.A.S.,15.0,11,65903,0,285,0,9.745354902231522e-06,15,65903,285,57553,28545,2023,我的藍莓夜,我的藍莓夜,False,/tj8T9OIM0E51Jf61RJbRbG6vnIJ.jpg,"[18, 10749]",1989.0,cn,藍莓之夜,香港導演王家衛首部英語作品，第60屆坎城影展開幕片。第一次演戲的葛萊美獎歌後諾拉瓊斯（Norah Jones）在片中飾演一名感情失意的年輕女子，在一段橫越美國的旅程中，遇到許多不同的人物也目睹他們的遭遇，試圖尋找生命與愛情的意義所在。瑞秋懷茲（Rachel Weisz）和大衛史崔森（David Strathairn）則在影片中飾演一對愛的太深，而無法在一起的戀人。 導演王家衛在受訪時說本片是一部公路電影，場景橫跨全美國，包括紐約、曼菲斯、拉斯維加斯等。這次王家衛只花了７周多的時間拍攝，他表示：「我感覺它就像是一部『渡假電影』，有點隨興的味道，也很有現代的氛圍。能在這樣絕佳條件之下拍這部片，彷彿就像跟著一流樂團去巡迴表演一般。」 除了首次演出的諾拉瓊斯，瑞秋懷茲也將卸下《神鬼傳奇》的古裝風貌呈現時尚俏麗風貌，與曾聯手演出《偷情》的裘德洛（Jude Law）、娜塔莉波曼（Natalie Portman），一同踏上旅程。,19.893,/wfrJiJj7AqQUBE55TAJNEx9gbSu.jpg,2007-11-28,我的藍莓夜,False,6.409,767.0,我的藍莓夜
