movie_id,Name_id,name,Actor,Director
662400,71171,"Lee Kang-sheng",Yes,No
662400,2523915,"Anong Houngheuangsy",Yes,No
1088428,4254604,胡語恆,Yes,No
1088428,4254607,尹茜蕾,Yes,No
1088428,2769638,李銘忠,Yes,No
1088428,2527506,管罄,Yes,No
1088428,126719,姚淳耀,Yes,No
272122,1092245,柯一正,Yes,No
272122,131294,蘇慧倫,Yes,No
272122,2490189,"Chen Chiu-Yen",Yes,No
272122,1469675,"Su Ming-ming",Yes,No
272122,1366128,庹宗華,Yes,No
975817,1447086,"Michael Huang",Yes,No
975817,3644975,"Hsiu-Ling Lin",Yes,No
975817,1270438,"Hero Tai",Yes,No
975817,3978041,"Bruce Yap",Yes,No
975817,3978054,"Dreamya Tsai",Yes,No
1170696,1645397,小市真琴,Yes,No
1170696,4238828,"Joy Chan",Yes,No
1170696,2583060,柴崎哲志,Yes,No
1170696,4238868,"Chiang Tieh-Cheng",Yes,No
1170696,1057990,小倉唯,Yes,No
1121326,1260975,應采靈,Yes,No
1121326,38285,朱芷瑩,Yes,No
1121326,2303387,班鐵翔,Yes,No
1121326,1316420,"Paul Chiang",Yes,No
1121326,4171892,"Fang Wu",Yes,No
1155680,1630178,"Lee Hong Chi",Yes,Yes
1155680,1833067,"Patricia Lin",Yes,No
1155680,4177579,"Zheng Qing Yu",Yes,No
1155680,4177581,"Lin Ke Ren",Yes,No
1155680,4177582,"Lee Yu Yao",Yes,No
899464,1247109,温昇豪,Yes,No
899464,989606,曾珮瑜,Yes,No
899464,3575134,"Xi-Ti Cheng",Yes,No
899464,3616289,"Heme Liao",Yes,No
899464,2894782,"Ke-Shan Lo",Yes,No
1093453,3943861,"Zong-Hua Hou",Yes,Yes
1093453,3319980,"Paul Wang",Yes,No
1093453,2924196,"Ethan Wang",Yes,No
1093453,3130857,"Chrisfly Hu",Yes,No
1093453,3356314,"Ning Chang",Yes,No
1165736,4218342,"Si-Chen Lee",Yes,No
937101,1928300,"Yûsuke Fukuchi",Yes,No
937101,3420904,"Yun-Chih Wang",Yes,No
937101,1418977,尹馨,Yes,No
937101,3761493,"Huei-ling Jan",Yes,No
937101,1190970,金介文,Yes,No
1331693,2325369,李維維,Yes,No
1331693,4450219,"Rey Rey Wang",Yes,No
1177667,2697042,Dtwang,Yes,No
1177667,2359929,"Vera Chen",Yes,No
1177667,1426906,"Hao-Hsiang Hsu",Yes,No
1007944,1877470,巫建和,Yes,No
1007944,2042179,"Joseph Huang",Yes,No
1007944,3131511,"Sharon Huang",Yes,No
1007944,2831852,潘親御,Yes,No
1007944,2068230,"Si Pangoyod",Yes,No
1008742,1834631,陳昊森,Yes,No
1008742,2743704,李霈瑜,Yes,No
1008742,4406357,吳宗修,Yes,No
1008742,4772975,釋小願,Yes,No
1008742,1251592,賈靜雯,Yes,No
438210,1428090,"Chen Chen",Yes,No
438210,558823,鄧光榮,Yes,No
87953,1562219,鳳飛飛,Yes,No
87953,213438,鍾鎮濤,Yes,No
87953,83560,陳友,Yes,No
87953,1614691,石英,Yes,No
87953,1779682,"周萬生 (三叔公)",Yes,No
931102,18897,成龍,Yes,No
931102,2682877,劉浩存,Yes,No
931102,2007861,郭麒麟,Yes,No
931102,78871,吳京,Yes,No
931102,134991,容祖兒,Yes,No
1022830,2280423,"Zhou Yiran",Yes,No
1022830,2341301,"Wu Nien-hsuan",Yes,No
1022830,2070579,"Carmen Tong",Yes,No
1022830,4199770,"Weng Chu Han",Yes,No
1022830,1723871,吳彥姝,Yes,No
1019619,1211897,陈宝国,Yes,No
1019619,2091052,馬蘇,Yes,No
1019619,1027318,Ayanga,Yes,No
1019619,2115520,"Wang Qiang",Yes,No
1019619,3564490,"Aimee Xu",Yes,No
862855,1743471,朱一龍,Yes,No
862855,1338063,黃志忠,Yes,No
862855,1076049,陳數,Yes,No
862855,1353694,"Jiao Junyan",Yes,No
862855,2576415,"Zhang Shangmingzhu",Yes,No
824738,126778,彭于晏,Yes,No
824738,26739,張艾嘉,Yes,No
824738,575866,王硯輝,Yes,No
824738,2074441,章宇,Yes,No
824738,1897341,姜珮瑤,Yes,No
820099,1724403,雷佳音,Yes,No
820099,1384277,李現,Yes,No
820099,76913,葛優,Yes,No
820099,1569934,辛芷蕾,Yes,No
820099,1297520,王慶祥,Yes,No
11599,71057,周迅,Yes,No
11599,944143,"Jia Hongsheng",Yes,No
11599,71060,"Nai An",Yes,No
11599,1029288,"Yao Anlian",Yes,No
11599,71059,"Zhongkai Hua",Yes,No
682152,2290167,"Selahattin Paşalı",Yes,No
682152,1463931,"Ekin Koç",Yes,No
682152,1390968,"Selin Yeninci",Yes,No
682152,1888574,"Erol Babaoğlu",Yes,No
682152,2193667,"Erdem Şenocak",Yes,No
665733,1300135,"Deniz Celiloğlu",Yes,No
665733,1064167,"Merve Dizdar",Yes,No
665733,1670085,"Musab Ekici",Yes,No
665733,4067824,"Ece Bağcı",Yes,No
665733,2193667,"Erdem Şenocak",Yes,No
1111750,4004859,"Eiman Yousif",Yes,No
1111750,4004860,"Siran Riak",Yes,No
1111750,4004861,"Nazar Gomaa",Yes,No
1111750,981717,"Ger Duany",Yes,No
1111750,4104108,"Stephanos James Peter",Yes,No
838209,64880,崔岷植,Yes,No
838209,1067849,金高銀,Yes,No
838209,84996,柳海真,Yes,No
838209,2341408,李到晛,Yes,No
838209,2307963,김재철,Yes,No
745881,3131642,娜琳雅·君夢坤沛,Yes,No
745881,2424471,"สวนีย์ อุทุมมา",Yes,No
745881,3131643,"ศิราณี ญาณกิตติกานต์",Yes,No
745881,3131644,"ยะสะกะ ไชยสร",Yes,No
745881,1272350,"บุญส่ง นาคภู่",Yes,No
1017163,1024395,馬東石,Yes,No
1017163,84788,金武烈,Yes,No
1017163,1078674,朴智煥,Yes,No
1017163,1418580,李東輝,Yes,No
1017163,2480883,李主儐,Yes,No
1317874,1897256,에스쿱스,Yes,No
1317874,1897257,정한,Yes,No
1317874,1897258,조슈아,Yes,No
1317874,1625880,준,Yes,No
1317874,1897260,호시,Yes,No
1314450,4887370,福宝,Yes,No
1314450,4887372,爱宝,Yes,No
1314450,4887374,乐宝,Yes,No
1314450,4887378,睿宝,Yes,No
1314450,4887381,辉宝,Yes,No
1147710,75913,河正宇,Yes,No
1147710,1207629,呂珍九,Yes,No
1147710,1020859,成東鎰,Yes,No
1147710,1466233,蔡秀彬,Yes,No
1147710,3003147,문유강,Yes,No
1307028,1875840,金智秀,Yes,No
1307028,1875841,金智妮,Yes,No
1307028,1875842,ROSÉ,Yes,No
1307028,1875844,ลิซ่า,Yes,No
726139,115290,李善均,Yes,No
726139,150125,朱智勛,Yes,No
726139,550683,金熙元,Yes,No
726139,240948,文盛瑾,Yes,No
726139,1351055,芮秀貞,Yes,No
965094,1223316,曹政奭,Yes,No
965094,3155118,李宙明,Yes,No
965094,1258626,韓善夥,Yes,No
965094,2353469,申承浩,Yes,No
965094,2183220,金芝賢,Yes,No
1315707,1544095,田柾國,Yes,No
1315707,1544093,金泰亨,Yes,No
1315707,1544092,朴智旻,Yes,No
1315707,3000374,"Jack Harlow",Yes,No
1229421,2919317,Karina,Yes,No
1229421,2919316,윈터,Yes,No
1229421,2919315,지젤,Yes,No
1229421,2919318,寧寧,Yes,No
1169340,1254557,金允慧,Yes,No
1169340,3999269,"Song Yi-jae",Yes,No
1169340,3038411,"Park Ji-hoon",Yes,No
1169340,1978514,이상아,Yes,No
921436,531736,李帝勳,Yes,No
921436,1096458,具教煥,Yes,No
921436,3715923,洪思彬,Yes,No
921436,1591370,徐現宇,Yes,No
921436,1682490,이성욱,Yes,No
626412,1530733,柳俊烈,Yes,No
626412,1537768,金泰梨,Yes,No
626412,1257671,金宇彬,Yes,No
626412,1364528,李荷妮,Yes,No
626412,37939,廉晶雅,Yes,No
995926,68903,黃晸珉,Yes,No
995926,1470763,丁海寅,Yes,No
995926,77188,吳達秀,Yes,No
995926,1856377,吳代煥,Yes,No
995926,1692997,張允柱,Yes,No
865910,83014,姜棟元,Yes,No
865910,1346897,李茂生,Yes,No
865910,16288,李美淑,Yes,No
865910,1586567,이현욱,Yes,No
865910,2123570,陳俊翔,Yes,No
41531,126778,彭于晏,Yes,No
41531,126776,陳意涵,Yes,No
41531,126777,陳妍希,Yes,No
41531,1255141,羅北安,Yes,No
41531,1200922,林美秀,Yes,No
1361488,2359942,安兪真,Yes,No
1361488,3589007,가을,Yes,No
1361488,3589006,レイ,Yes,No
1361488,2359954,張員瑛,Yes,No
1361488,3589008,리즈,Yes,No
743815,1337780,卞約漢,Yes,No
743815,1523579,申惠善,Yes,No
743815,1257661,李伊,Yes,No
743815,2663919,尹炳熙,Yes,No
743815,4825192,"Lee Chang-won",Yes,No
736720,141548,李聖旻,Yes,No
736720,1046863,李熙俊,Yes,No
736720,1510022,孔升妍,Yes,No
736720,1078674,朴智煥,Yes,No
736720,1916075,李奎炯,Yes,No
1007127,2035488,孫錫久,Yes,No
1007127,2455171,金東輝,Yes,No
1007127,1916087,金聖喆,Yes,No
1007127,1929194,洪慶,Yes,No
1007127,2204527,이서환,Yes,No
660355,1244787,박신양,Yes,No
660355,1299351,李民基,Yes,No
660355,1299244,李蕊,Yes,No
660355,1494834,太仁鎬,Yes,No
696047,980225,羅美蘭,Yes,No
696047,1333031,孔明,Yes,No
696047,2084416,廉惠蘭,Yes,No
696047,564844,朴秉恩,Yes,No
696047,1692997,張允柱,Yes,No
1375053,1574598,伯賢,Yes,No
936245,83020,宋承憲,Yes,No
936245,556435,曹汝貞,Yes,No
936245,1988598,朴智賢,Yes,No
936245,1673497,朴志暎,Yes,No
936245,2519095,박성근,Yes,No
661681,93252,金海淑,Yes,No
661681,116175,申敏兒,Yes,No
661681,1648169,姜基榮,Yes,No
661681,1239675,황보라,Yes,No
661681,2204431,차미경,Yes,No
1154154,1067849,金高銀,Yes,No
1154154,1926495,盧尚賢,Yes,No
1154154,2850474,정휘,Yes,No
1154154,2175128,오동민,Yes,No
1154154,2158882,장혜진,Yes,No
644714,1337780,卞約漢,Yes,No
644714,84788,金武烈,Yes,No
644714,550683,金熙元,Yes,No
644714,1694435,朴明勳,Yes,No
644714,2042978,이주영,Yes,No
717088,1238592,李棟旭,Yes,No
717088,37940,林秀晶,Yes,No
717088,929122,李絮,Yes,No
717088,64455,장현성,Yes,No
717088,231477,김지영,Yes,No
987538,1256347,金玟錫,Yes,No
987538,1763211,金採恩,Yes,No
987538,3288923,"Kwon Ah-reum",Yes,No
987538,1571552,"Han Sang-hyuk",Yes,No
987538,3851351,강준규,Yes,No
838206,2633250,朴柱炫,Yes,No
838206,87553,金麗珍,Yes,No
838206,1793046,김도윤,Yes,No
838206,112785,鄭雄仁,Yes,No
838206,2774992,河道權,Yes,No
660360,75912,金倫奭,Yes,No
660360,229752,백윤식,Yes,No
660360,83682,정재영,Yes,No
660360,83637,許峻豪,Yes,No
660360,2159394,金聖圭,Yes,No
876127,1080935,윤여정,Yes,No
876127,84996,柳海真,Yes,No
876127,28662,金倫珍,Yes,No
876127,578833,정성화,Yes,No
876127,127706,김서형,Yes,No
1338226,2097341,태용,Yes,No
1063814,139493,朴誠雄,Yes,No
1063814,1547209,郭時暘,Yes,No
1063814,560081,尹敬浩,Yes,No
1063814,939135,朴孝朱,Yes,No
1063814,1554866,鄭釉珍,Yes,No
1300157,556435,曹汝貞,Yes,No
1300157,4060514,"Jo Eun-sol",Yes,No
1300157,1574622,高圭弼,Yes,No
1300157,138509,이문식,Yes,No
1300157,3887213,金珍映,Yes,No
973628,85008,설경구,Yes,No
973628,16962,張東健,Yes,No
973628,1304595,김희애,Yes,No
973628,1401531,秀賢,Yes,No
973628,3577758,洪藝智,Yes,No
799710,139493,朴誠雄,Yes,No
799710,1856377,吳代煥,Yes,No
799710,77188,吳達秀,Yes,No
799710,2159393,주석태,Yes,No
799710,2679649,徐智蕙,Yes,No
1234114,2959215,元太珉,Yes,No
1234114,3933497,燾宇,Yes,No
1234114,1890307,孔燦,Yes,No
783111,1223316,曹政奭,Yes,No
783111,115290,李善均,Yes,No
783111,1336804,劉宰明,Yes,No
783111,572172,우현,Yes,No
783111,551682,李元宗,Yes,No
1314446,123824,공정환,Yes,No
1314446,77180,지대한,Yes,No
1314446,4818791,"Hwang Seol-ah",Yes,No
1314446,5034304,손은호,Yes,No
746349,1364528,李荷妮,Yes,No
746349,115290,李善均,Yes,No
746349,1333031,孔明,Yes,No
746349,1988490,裴侑藍,Yes,No
746349,3963630,"Andrew Bishop",Yes,No
1005533,1690348,이지훈,Yes,No
1005533,1122532,韓昇延,Yes,No
1005533,1574622,高圭弼,Yes,No
1005533,552570,"Kim Yoon-sung",Yes,No
1005533,1336802,이유준,Yes,No
15859,17120,鄭雨盛,Yes,No
15859,86889,孫藝真,Yes,No
15859,78865,"Baek Jong-hak",Yes,No
15859,570299,"Lee Sun-jin",Yes,No
15859,2500933,"Park Sang-gyu",Yes,No
1117291,4024068,송하림,Yes,No
1117291,1756186,윤아영,Yes,No
1117291,4161155,이다슬,Yes,No
1117291,4088702,장미,Yes,No
1117291,1584816,이규창,Yes,No
717712,1336800,이재원,Yes,No
717712,1020867,"Park Sang-wook",Yes,No
717712,4112537,"Jeong Seo-ha",Yes,No
40167,28662,金倫珍,Yes,No
40167,93996,張英南,Yes,No
40167,1414400,지성원,Yes,No
40167,123805,정수영,Yes,No
40167,123807,李多熙,Yes,No
976581,221980,"Nathan Stewart-Jarrett",Yes,No
976581,146750,喬治·麥凱,Yes,No
976581,1819918,"John McCrea",Yes,No
976581,1278555,"Antonia Clarke",Yes,No
976581,1935849,"Moe Bar-El",Yes,No
978592,934,羅素·克洛,Yes,No
978592,543261,凱倫·吉蘭,Yes,No
978592,20982,馬頓·索柯斯,Yes,No
978592,2478,"Tommy Flanagan",Yes,No
978592,1212871,"Thomas M. Wright",Yes,No
998022,119065,"Leonie Benesch",Yes,No
998022,7161,"Eva Löbau",Yes,No
998022,1366985,"Michael Klammer",Yes,No
998022,1062762,"Rafael Stachowiak",Yes,No
998022,1800858,"Sarah Bauerett",Yes,No
888768,104243,佛洛里昂·大衛·費茲,Yes,No
888768,502397,"Aylin Tezel",Yes,No
888768,3281373,"Cecilio Andresen",Yes,No
888768,1084,"Joachim Król",Yes,No
888768,1885548,"Petra-Maria Cammin",Yes,No
900379,907352,"Thomas Schubert",Yes,No
900379,894116,"Paula Beer",Yes,No
900379,1452018,"Langston Uibel",Yes,No
900379,1597840,"Enno Trebs",Yes,No
900379,35382,"Matthias Brandt",Yes,No
936117,1149700,"Simon Morzé",Yes,No
936117,38459,"Karl Markovics",Yes,No
936117,115421,"Pit Bukowski",Yes,No
936117,1544615,"Karola  Niederhuber",Yes,No
936117,3432303,"Marko Kerezovic",Yes,No
982202,894116,"Paula Beer",Yes,No
982202,54676,"Jannis Niewöhner",Yes,No
982202,1874,"Katja Riemann",Yes,No
982202,150574,"Lukas Miko",Yes,No
982202,223477,"Joel Basman",Yes,No
1061855,2131171,"Jonathan Failla",Yes,No
1061855,1952216,"Jeffrey Hylton",Yes,No
1061855,40676,"Dulcie Smart",Yes,No
1061855,1757035,"Erik Hansen",Yes,No
1061855,142540,"Mala Ghedia",Yes,No
951051,4578660,"Zijuan Chen",Yes,No
951051,4578662,Tutu,Yes,No
951051,4578663,"Wenzu Li",Yes,No
951051,4578664,"Quanzhang Wang",Yes,No
951051,4578665,"Sophia Xueqin Huang",Yes,No
623184,2386954,"Benjamin Radjaipour",Yes,No
623184,2386955,"Eidin Jalali",Yes,No
623184,2386956,"Banafshe Hourmazdi",Yes,No
623184,2823832,"Mashid Shariat",Yes,No
623184,2823834,"Nasser Shariat",Yes,No
978580,1080195,"Vicky Krieps",Yes,No
978580,49021,"Ronald Zehrfeld",Yes,No
978580,3516832,"Tobias Resch",Yes,No
978580,1858594,"Basil Eidenbenz",Yes,No
978580,1502016,"Luna Wedler",Yes,No
958186,3887328,"Naíma Sentíes",Yes,No
958186,972609,"Montserrat Marañon",Yes,No
958186,2493473,"Marisol Gasé",Yes,No
958186,3887329,"Saori Gurza",Yes,No
958186,3929460,"Mateo García Elizondo",Yes,No
772450,110424,阿爾貝托・阿曼,Yes,No
772450,1775557,亞莉札·阿帕里希歐,Yes,No
772450,3577420,"Josué Maychi",Yes,No
772450,3688718,"Leo Danse Alos",Yes,No
772450,2984544,"Ariel Bonilla",Yes,No
29264,37505,"Silvia Pinal",Yes,No
29264,175980,"Enrique Rambal",Yes,No
29264,139573,"Jacqueline Andere",Yes,No
29264,176011,"José Baviera",Yes,No
29264,105130,"Augusto Benedico",Yes,No
730256,4179553,"Tergel Bold-Erdene",Yes,No
730256,4101453,"Nomin-Erdene Ariunbyamba",Yes,No
730256,4304008,"Anu-Ujin Tsermaa",Yes,No
730256,4179555,"Bulgan Chuluunbat",Yes,No
730256,2051808,"Ganzorig Tsetsgee",Yes,No
986855,4056406,"Battsooj Uurtsaikh",Yes,No
986855,4056413,"Nominjiguur Tsend",Yes,No
986855,4056408,"Tuguldur Batsaikhan",Yes,No
986855,4056397,"Batmandakh Batchuluun",Yes,No
986855,4056409,"Ganchimeg Sandagdorj",Yes,No
837335,1206334,喬許奧康納,Yes,No
837335,2128873,"Carol Duarte",Yes,No
837335,128748,"Alba Rohrwacher",Yes,No
837335,6588,伊莎貝拉·羅塞里尼,Yes,No
837335,1341582,"Vincenzo Nemolato",Yes,No
700819,72782,"Toni Servillo",Yes,No
700819,67323,"Margherita Buy",Yes,No
700819,56843,"Valerio Mastandrea",Yes,No
700819,1171457,"Sara Serraiocco",Yes,No
700819,3470410,"Gabriele Cristini",Yes,No
937746,3626193,"Seydou Sarr",Yes,No
937746,3626194,"Moustapha Fall",Yes,No
937746,23301,"Issaka Sawadogo",Yes,No
937746,89625,"Hichem Yacoubi",Yes,No
937746,4264688,"Doodou Sagna",Yes,No
1026227,133214,寶拉·寇提莉絲,Yes,Yes
1026227,56843,"Valerio Mastandrea",Yes,No
1026227,2635684,"Romana Maggiora Vergano",Yes,No
1026227,1689522,"Emanuela Fanelli",Yes,No
1026227,128227,"Giorgio Colangeli",Yes,No
801112,3649939,"Enea Sala",Yes,No
801112,3638262,"Leonardo Maltese",Yes,No
801112,482503,"Paolo Pierobon",Yes,No
801112,105870,"Fausto Russo Alesi",Yes,No
801112,1204168,"Barbara Ronchi",Yes,No
1023962,1285450,"Franz Rogowski",Yes,No
1023962,438290,"Christophe Sermet",Yes,No
1023962,1435167,"Valentina Bellè",Yes,No
1023962,1129140,"Noemi Besedes",Yes,No
1023962,223477,"Joel Basman",Yes,No
838876,1343865,薩爾瓦托雷·埃斯波西托,Yes,No
838876,1123262,"Greta Scarano",Yes,No
838876,2576635,"Gianluca Colucci",Yes,No
838876,1173388,"Gianfranco Gallo",Yes,No
838876,70083,"Antonella Attili",Yes,No
571468,76339,"Claudio Santamaria",Yes,No
571468,1707552,"Aurora Giovinazzo",Yes,No
571468,1118107,"Pietro Castellitto",Yes,No
571468,2204058,"Giancarlo Martini",Yes,No
571468,224378,"Giorgio Tirabassi",Yes,No
1043997,239920,"Yile Vianello",Yes,No
1043997,3769534,"Deva Cassel",Yes,No
1043997,3058259,"Nicolas Maupas",Yes,No
1043997,2094225,"Alessandro Piavani",Yes,No
1043997,3225583,"Adrien Dewitte",Yes,No
1070535,1297930,"Vincent Grahl",Yes,No
1070535,225088,"Fanny Klefelt",Yes,No
1070535,1513855,"Klas Wiljergård",Yes,No
1070535,3985011,"William Wasberg",Yes,No
1070535,3961183,"Felicia Kartal",Yes,No
3423,3784,"Michel Piccoli",Yes,No
3423,6250,"Romy Schneider",Yes,No
3423,20882,"Lea Massari",Yes,No
3423,32322,"Gérard Lartigau",Yes,No
3423,2168,"Jean Bouise",Yes,No
1280832,3057328,"Zijie Zong",Yes,No
1280832,1179171,郭書瑤,Yes,No
1280832,4712869,林汐,Yes,No
1280832,141337,"Gurmit Singh",Yes,No
1280832,3033369,"Damien Teo",Yes,No
1287250,2151491,"Jae Liew",Yes,No
1287250,3672720,"Xixi Lim",Yes,No
1287250,3672728,"Glenn Yong",Yes,No
1287250,1241128,"Terence Cao",Yes,No
1287250,225060,"Selena Tan",Yes,No
1027073,3896,連恩·尼遜,Yes,No
1027073,62105,凱莉·肯頓,Yes,No
1027073,8785,"Ciarán Hinds",Yes,No
1027073,489467,"Jack Gleeson",Yes,No
1027073,17782,"Colm Meaney",Yes,No
1050904,3488941,"Ursel Tilk",Yes,No
1050904,2247119,"Ester Kuntu",Yes,No
1050904,3477176,"Kaarel Pogga",Yes,No
1050904,137691,"Indrek Sammul",Yes,No
1050904,3266345,"Taimo Kõrvemaa",Yes,No
1078810,36097,"Laurence Rupp",Yes,No
1078810,54948,"Ursina Lardi",Yes,No
1078810,4469037,"Olivia Goschler",Yes,No
1078810,4469041,"Kyra Kraus",Yes,No
1078810,4469042,"Tamaki Uchida",Yes,No
1309123,1594383,"Việt Hương",Yes,No
1309123,1119530,"Thành Lộc",Yes,No
1309123,1376753,"Trung Dân",Yes,No
1309123,4870215,"Cẩm Ly",Yes,No
1309123,2335256,"Hoàng Mèo",Yes,No
1202618,3495086,"Hoàng Hà",Yes,No
1202618,2389302,"Võ Điền Gia Huy",Yes,No
1202618,3397341,"Huỳnh Thanh Trực",Yes,No
1202618,2300044,"Lan Phương",Yes,No
1202618,1330250,"Chiều Xuân",Yes,No
1210973,2040628,"Phương Anh Đào",Yes,No
1210973,2012866,"Tuấn Trần",Yes,No
1210973,1594385,"Trấn Thành",Yes,Yes
1210973,2181417,"Hồng Đào",Yes,No
1210973,4509805,"Uyển Ân",Yes,No
1222274,2413141,"Ngô Quang Tuấn",Yes,No
1222274,1259233,"Kim Xuân",Yes,No
1222274,3992344,"Vân Dung",Yes,No
1222274,1878200,"Nam Thư",Yes,No
1222274,4782390,Mie,Yes,No
906467,4395650,"Wang Linghua",Yes,No
906467,1380452,"Zhang Ruijia",Yes,No
1327383,483327,"Joem Bascon",Yes,No
1327383,2274392,"Gillian Vicencio",Yes,No
1327383,1649656,"Kristof Garcia",Yes,No
1327383,1209532,"Jess Mendoza",Yes,No
1327383,1384863,"Kate Alejandrino",Yes,No
989589,3353845,"Camilo Arancibia",Yes,No
989589,1956225,"Heinz K. Krattiger",Yes,No
989589,1345950,"Mark Stanley",Yes,No
989589,225011,"Alfredo Castro",Yes,No
989589,2044566,"Benjamín Westfall",Yes,No
1090031,4005024,"Gregor J. M. Weber",Yes,No
1090031,2970107,"Pieter Roelofs",Yes,No
1090031,3917908,"Abbie Vandivere",Yes,No
1090031,4131509,"Jonathan Janson",Yes,No
1090031,4131510,"Anna Krekeler",Yes,No
1134433,1197012,"ณเดชน์ คูกิมิยะ",Yes,No
1134433,3415057,"กาจบัณฑิต ใจดี",Yes,No
1134433,4338889,"พีระกฤตย์ พชรบุณยเกียรติ",Yes,No
1134433,3947368,"Denise Jelilcha Kapaun",Yes,No
1134433,4338888,"รัตนวดี วงศ์ทอง",Yes,No
1103621,2729283,"พุฒิพงศ์ อัสสรัตนกุล",Yes,No
1103621,4544982,"Usha Seamkhum",Yes,No
1103621,1270506,"สัญญา คุณากร",Yes,No
1103621,1659249,"สฤญรัตน์ โทมัส",Yes,No
1103621,555778,"พงศธร จงวิลาส",Yes,No
1247019,1197012,"ณเดชน์ คูกิมิยะ",Yes,No
1247019,3947368,"Denise Jelilcha Kapaun",Yes,No
1247019,3606315,"ณัฐชา พาโดวัน",Yes,No
1247019,3415057,"กาจบัณฑิต ใจดี",Yes,No
1247019,4338889,"พีระกฤตย์ พชรบุณยเกียรติ",Yes,No
1244361,1353678,查農·桑提納同庫,Yes,No
1244361,2279094,"อวัช รัตนปิณฑะ",Yes,No
1244361,3186384,"กันตพัฒน์ เกษมสันต์ ณ อยุธยา",Yes,No
1244361,3036942,"ธวัชนินทร์ ดารายน",Yes,No
1244361,2478177,"ธนดล เอื้อพงษ์",Yes,No
1167366,3380426,"สโรชา จันทร์กิมฮะ",Yes,No
1167366,2729190,"Becky Armstrong",Yes,No
1167366,4815163,"ทอฝัน ทวีมา",Yes,No
1167366,2431035,"Siriam Pakdeedumrongrit",Yes,No
1167366,1272413,"อัมรินทร์ นิติพน",Yes,No
1241429,2178479,"Supawadee Kitisopaku",Yes,No
1241429,1279079,"ปรมะ อิ่มอโนทัย",Yes,No
1102510,1026380,"Anchalee Saisoontorn",Yes,No
1102510,4691803,"Navapum Naruenatdamrong",Yes,No
1102510,2886522,"Jay Jatuporn Dangurai",Yes,No
1102510,1327163,"Latkamon Pinrojkirati",Yes,No
1102510,4691805,"Sadanan Thipchan",Yes,No
1226170,1839889,"Chatchai Chinsi",Yes,No
1226170,1772988,"อิษยา ฮอสุวรรณ",Yes,No
1226170,3967524,"Naruemon Sittiwang",Yes,No
1226170,4063764,"Anirut Kayensee",Yes,No
1226170,4801811,"Jet Apirak Saennam",Yes,No
1288175,226564,"มาริโอ้ เมาเร่อ",Yes,No
1288175,3380426,"สโรชา จันทร์กิมฮะ",Yes,No
1288175,2326899,"Phuwanet Seechomphu",Yes,No
1288175,3591947,"Marut Chuenchomboon",Yes,No
1288175,3278336,"ดวงใจ หิรัญศรี",Yes,No
1322616,3467565,"Atiwat Saengtien",Yes,No
1322616,3671162,"ปิง กฤตนัน อัญชนานันท์",Yes,No
1322616,3949610,"Pantipha Arunwattanachai",Yes,No
1322616,2412023,"Jirakit Thawornwong",Yes,No
1322616,2230932,"Passaranan Ussadamongkol",Yes,No
1100705,545200,"อินทิรา เจริญปุระ",Yes,No
1100705,3185491,"Lee Long Shi",Yes,No
1100705,3897364,"Praiya Padungsuk",Yes,No
1100705,2420113,"Jarupong Kluaymaingam",Yes,No
1257388,2263768,梅拉達·蘇斯麗,Yes,No
1257388,2517750,蘇提拉·素維傑拉,Yes,No
1257388,83165,查郎譜·狄錦邦提哇旺,Yes,No
1257388,4670939,"Thatchaya Supathanyasatit",Yes,No
1257388,1580996,達姆泰·普蘭格西普,Yes,No
1143959,81253,"อนันดา เอเวอริ่งแฮม",Yes,No
1143959,562217,"Bront Palarae",Yes,No
1143959,1279571,"เจนนิษฐ์ โอ่ประเสริฐ",Yes,No
1143959,3314760,"Firdaus Karim",Yes,No
1143959,4157139,"Han Zalini",Yes,No
1093215,3831527,"อันโทนี่ บุยเซอเรท์",Yes,No
1093215,2758431,"พิสิฐพล เอกพงศ์พิสิฐ",Yes,No
1093215,3831524,"ธิติยา จิระพรศิลป์",Yes,No
1093215,4257604,"ธนกร ติยานนท์",Yes,No
1093215,1527048,"อิงครัต ดำรงค์ศักดิ์กุล",Yes,No
1290213,111482,辰塔維·塔納西維,Yes,No
1290213,1550737,"กัญญาวีร์ สองเมือง",Yes,No
1290213,4179328,"พิทยา แซ่ฉั่ว",Yes,No
1290213,1272465,"ชูเกียรติ เอี่ยมสุข",Yes,No
1290213,1261449,"สุภทัต โอภาส",Yes,No
1113142,3860801,"Nattapon Raiyawong",Yes,No
1113142,4042892,"Chutiya Jiarakul",Yes,No
1113142,3116307,"Nantapak Kraiha",Yes,No
1113142,4042893,"Ariya Buakong",Yes,No
1113142,4042895,"Phornloet Phiphatrungrueang",Yes,No
1052160,2595502,"วชิรวิชญ์ ชีวอารี",Yes,No
1052160,1259367,"อุรัสยา เสปอร์บันด์",Yes,No
1052160,1135332,"พรชิตา ณ สงขลา",Yes,No
1052160,1651449,"นิติ ชัยชิตาทร",Yes,No
1052160,1331971,"วัชระ ปานเอี่ยม",Yes,No
1290206,2450028,羅杰夫,Yes,No
1290206,3259638,彭沙功·麥塔立卡儂,Yes,No
1290206,3882129,英法·瓦拉哈,Yes,No
1290206,4469535,"สีดา พัวพิมล",Yes,No
1290206,4523961,"หฤษฎ์ บัวย้อย",Yes,No
