id,name,movie_id
1175620,Justine Triet,915935
68813,Céline Sciamma,531428
107730,Trần Anh Hùng,964960
1392433,Julia Ducournau,630240
1017274,Audrey Diwan,793998
64210,Maïwenn,921452
1320870,Thomas Cailley,943134
53708,Ira Sachs,898673
1145355,Anna Novion,960033
146438,Bertrand Bonello,914206
65569,Emmanuel Mouret,661935
41788,Nicolas Philibert,1070449
1605612,Stéphanie Di Giusto,995746
2664731,Suzanne Lindon,712134
2181532,Amandine Fredon,893366
1587696,Benjamin Massoubre,893366
3556,Roman Polanski,824016
145117,Jean-Pierre Améris,995408
46295,Marie-Castille Mention-Schaar,958179
935042,Elise Girard,1004555
96690,Rodrigo Sorogoyen,848685
201,Michel Gondry,888003
84425,Éric Toledano,965791
84426,Olivier Nakache,965791
1364491,Maxime Govare,1216452
4424686,Romain Choay,1216452
231431,Thomas Lilti,934506
96627,André Téchiné,961082
1650,François Truffaut,1628
1622992,Erwan Le Duc,989238
1171316,Olivier Treiner,892530
133398,Quentin Dupieux,1045770
42741,Dominique Abel,995808
144791,Fiona Gordon,995808
3556,Roman Polanski,423
2894609,André Kadi,970867
2894608,Marya Zarif,970867
793,Luis Buñuel,626
69371,Jean-Marc Vallée,85033
1044850,Pierre-Luc Granjon,676727
32535,Jim Capobianco,676727
16862,Claude Lelouch,37335
16862,Claude Lelouch,42726
1650,François Truffaut,147
1142171,Sebastián Lelio,429191
1428801,Patricia Font,1024541
1300690,Laura Alvea,1235926
37833,Víctor Erice,997294
88084,Luis Prieto,1276210
1294751,Estibaliz Urresola Solaguren,1053600
1384823,Celia Rico Clavellino,1088851
51896,Mar Targarona,1064801
309,佩卓·阿莫多瓦,963765
19840,Alejandro Amenábar,1933
2119237,Nikhil Nagesh Bhat,1160018
1467320,Payal Kapadia,927547
235432,Kimo Stamboel,1121962
121798,Joko Anwar,925786
235432,Kimo Stamboel,1176166
146014,Rizal Mantovani,1128936
1322339,Anggy Umbara,1148817
3613598,Inarah Syarafina,1264429
1302682,Angga Dwimas Sasongko,1126128
1155290,Gina S. Noer,987419
1901974,Maryam Moghaddam,1234591
1901973,Behtash Sanaeeha,1234591
1005696,Mani Haghighi,1008043
143593,Xavier Dolan,519141
137427,丹尼·維勒納夫,46738
1453110,Ariane Louis-Seize,988402
19774,Mary Nighy,850028
143595,Monia Chokri,912520
1575183,Pascal Plante,912480
82423,Veerle Baetens,923387
439442,Fien Troch,989496
1728172,Raphaël Balboni,989232
1728174,Ann Sirot,989232
1898633,井上雄彦,783675
1325228,満仲勧,1012201
608,宮崎駿,508883
1845819,佐々木忍,1221404
1456621,押山清高,1244492
1297518,今井一暁,1148677
1754133,堂山卓見,1030587
608,宮崎駿,128
608,宮崎駿,4935
109191,今石洋之,553600
1552712,Gou Koga,904759
608,宮崎駿,129
1144885,立川譲,887870
608,宮崎駿,8392
1145368,増井壮一,1086591
1487492,濱口竜介,758866
608,宮崎駿,10515
1350920,八鍬新之介,1106904
3462075,Hazumu Sakuta,1148588
1561992,塚原あゆ子,1276108
583881,山下敦弘,1070507
2887522,山本健,1223178
1627340,中重俊祐,1357633
2574299,斎藤圭一郎,1129610
78173,森田宏幸,15370
2564771,Hikaru Yamaguchi,632632
608,宮崎駿,16859
1098264,松山博昭,1064669
1487492,濱口竜介,795811
55785,岩井俊二,47002
74091,新海誠,38142
1498599,山田智和,1120846
2010321,空音央,1156189
1627346,Masahiro Shinohara,1216623
1880399,Kazuhito Nakae,824362
233586,吉原正行,1119211
234646,佐藤嗣麻子,1201210
2762873,渡辺一貴,1069813
1406559,石川淳一,1188456
1487492,濱口竜介,1156125
74091,新海誠,198375
579313,内田英治,1044555
130646,土井裕泰,695932
582611,板津匡覧,1117609
17282,三池崇史,1137142
236470,三谷幸喜,1276849
20310,清水崇,1130899
2121864,奥山大史,1267822
2382146,本間修,1211650
1310153,李虹,264718
93107,湯浅政明,21712
1735355,萩原健太郎,1268198
74091,新海誠,12924
1301811,瀬田なつき,1163269
1117043,飯塚健,1231785
65986,姜大衛,261124
999723,水田伸生,1119114
4416708,Shiori Itō,1214499
47506,Drew Goddard,22970
1487492,濱口竜介,348869
135208,田中亮,1025301
1045564,田崎竜太,1122715
2223841,三宅唱,1086011
1748363,神徳幸治,853821
74091,新海誠,79707
133691,深川栄洋,1101181
105400,中江功,1019421
2230559,片山慎三,1283793
74091,新海誠,37910
1505545,三木康一郎,1273597
80107,塩田明彦,1188019
1406559,石川淳一,1302106
1406394,中川龍太郎,1152908
509442,石井裕也,1140221
94050,荻上直子,1062910
73121,杉井ギサブロー,37585
1785807,酒井麻衣,1120459
25645,是枝裕和,2517
225738,Yoshimitsu Morita,68606
583881,山下敦弘,1229076
1061130,荒井晴彦,1115167
2608194,Youichi Narita,1153325
26882,黒沢清,1244244
1644823,上村奈帆,1293338
90502,谷口悟朗,1103432
3097336,藤田直哉,1212497
1573201,Ema Ryan Yamazaki,1186850
72496,山田洋次,1101734
1973739,Tetsuya Tomina,1094482
1498597,Hiroto Hara,1276633
554487,辻裕之,1254532
509442,石井裕也,1145026
608,宮崎駿,81
127891,福山雅治,1210309
6159,朗·霍華,921
1305933,蔦哲一朗,1167863
88784,本広克行,726657
1053307,森達也,1155235
126784,成島出,1015464
1421871,関根光才,1255316
70103,曽利文彦,1276242
124640,白石晃士,1265800
2441846,Yuho Ishibashi,1072742
1080183,松居大悟,1240834
127896,品川祐,1171612
608,宮崎駿,11621
78268,廣木隆一,1002535
1553591,林祐一郎,1333100
2290150,Naoko Nobutomo,969784
1481756,龍輪直征,1211716
583881,山下敦弘,1250407
236470,三谷幸喜,130023
83642,降旗康男,68837
1072778,山田尚子,482150
1289548,白石和彌,890526
1148984,東海林毅,1078280
1927823,山中瑶子,1275240
1477234,松本准平,478376
119493,青山真治,202885
225738,Yoshimitsu Morita,110852
225738,Yoshimitsu Morita,118785
225738,Yoshimitsu Morita,117129
150122,홍지영,54201
3026,羅伯·萊納,253235
225738,Yoshimitsu Morita,501657
2868035,Leo Liu,1278652
1130942,越川道夫,1126361
2422854,Hiroki Inoue,1009087
1130942,越川道夫,1074174
1130942,越川道夫,1032767
2422854,Hiroki Inoue,1009082
2261501,Saim Sadiq,962571
1148927,Jonas Poher Rasmussen,680813
74752,Nikolaj Arcel,980026
1678577,Kristoffer Hegnsvad,1031050
1183636,Fenar Ahmad,1085218
77530,Hella Joof,1079202
114540,Martin Zandvliet,1108450
1360022,藤井道人,1188258
1485160,John Hsu,1006724
85337,Wei Te-sheng,1054087
119410,黃精甫,1046090
2552254,Lester Hsi,999087
2360732,Wang Ding-Lin,1166073
2441491,Lai Meng-Chieh,1261250
1934679,Sung Hsin-Yin,1047003
2652899,Hsieh Chih Wen,926188
2411583,Po-Hao Hung,1027588
581943,楊雅喆,1029244
1266722,Fu Tien-Yu,956288
127926,蕭雅全,1006012
1588223,Laha Mebow,975812
69841,黃文英,996108
3641331,Chin Chia-hua,1005996
557290,錢人豪,1102857
4228634,YANG Shou-Yi,1168337
4240243,DH Tseng,1270769
2542760,Sean Hao-Hsiang Hu,1283068
4700752,Tsai Min-Hua,1283068
1954075,曲全立,1377013
2299025,練建宏,1007980
1106982,瞿友寧,1022108
1333856,廖明毅,1078374
1985636,黃綺琳,996871
2836746,Chen-Hao Yin,996871
3614587,Liu Chuan-hui,996871
17460,Rachid Hami,996871
2559079,Joseph Chen-Chieh Hsu,996871
2399109,Pawo Choyning Dorji,996871
2838953,Keat Aun Chong,996871
3683235,Remii Huang,996871
65261,李心潔,996871
56379,Chung Mong-Hong,1162931
932689,Tom Lin,1084740
2039034,Teng I-Han,1214266
2882166,Bruce Chiu,1015623
1149204,Jasmine Ching-Hui Lee,937855
1844023,Yen Lan-Chuan,1088709
1850683,Huang Xi,1006732
103649,Yi-an Lou,880156
64992,侯孝賢,11553
3652399,Miro Wang Yuk-Kei,1008742
3655587,Jen-hui Lien,1236428
1128533,Huang Ming Cheng,1236428
2836884,Wislley Wang,1248407
2298206,I-Hsuan Su,1006024
3910970,Tzu-Hui Peng,1083971
1523217,Ping-Wen Wang,1083971
4269119,Vick Wang,1177667
2064257,林明謙,1395259
3475655,符昌鋒,1297616
131288,Lin Cheng-sheng,1168336
1578124,Boon-lip Quah,1019828
3927005,游翰庭,1235022
71174,Tsai Ming-liang,662400
1354728,Sen-I Yu,1007976
4465111,Julian Yuchiao Lee,1226599
4577760,羅苡珊,1255586
2299049,許立達,1088428
2632628,Chu Yen-Lan,1050665
4793414,Liu Chen-En,1308707
1497813,Li Ding,1085574
2421086,Jhi-Han Yu,1007944
4171891,Jun-Cheng Liu,1121326
4186217,Runcai Luo,1121326
1006872,Chang Tso-chi,1239035
1145390,Chen Hung-i,1022489
1081062,Chen Hwai-En,1341782
2606257,徐慶珠,1331693
1630178,Lee Hong Chi,1155680
1333995,Huang Yu-Shan,1311577
4203491,Chen Yao-Hsing,1311577
2090986,Yeo Siew Hua,948184
1083227,Shen Ko-Shang,1305515
4511967,Ming-Chih Lin,1239038
586423,Ming-Hsia Wang,1233209
118772,Abderrahmane Sissako,662402
143035,楊德昌,25538
1017332,Umin Boya,256930
2399774,賀照緹,1006739
143035,楊德昌,78450
4150980,LIN Yu-wei,1149096
4451878,Li-Kui Wang,1223386
5116573,吳平海,1401562
1544817,姚志衞,1006664
4889323,張逸方,1330874
2148238,Fan WU,1265692
64992,侯孝賢,49982
1158861,Lee Hsing,438210
3431876,Nelicia Low,940247
64992,侯孝賢,87953
1624654,S. Leo Chiang,1203439
1576754,Kek-huat Lau,1247973
31033,Oxide Pang Chun,949709
1615891,馬浴柯,950019
71056,娄烨,878607
92831,邱禮濤,783121
96861,關錦鵬,27062
1130924,Huang Ji,957996
1093930,Ryuji Otsuka,957996
3992160,Rui Cui,1108211
3070248,Xiang Liu,1108211
1698170,Mo Zhang,1155257
3964369,Feihuan Hao,1181642
1093930,Ryuji Otsuka,438030
1130924,Huang Ji,438030
2399109,Pawo Choyning Dorji,1109237
115309,Khyentse Norbu,1287986
56214,Nuri Bilge Ceylan,665733
3650167,Selcen Ergun,1008393
