adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job,movie_id
False,2,224,Directing,David Cronenberg,David Cronenberg,17.903,/3xh4e2gWHDilMLtucHzDGsmJMuQ.jpg,52fe4287c3a36847f8025f9b,Directing,Director,884
False,2,72757,Directing,Steve McQueen,Steve McQueen,8.624,/if4tLIZJ0EJtyhlJaSzSwMQU5Yz.jpg,52fe4924c3a368484e11c19d,Directing,Director,76025
False,0,1405878,Directing,Adina Istrate,Adina Istrate,0.001,,606f7335e92d83006de43692,Directing,Director,816344
False,0,3044062,Directing,Giannina La Salvia,Giannina La Salvia,0.001,,606f7345d144430057aad10d,Directing,Director,816344
False,0,1953918,Directing,Tian Tsering,Tian Tsering,0.001,,5a4ea965c3a3683bb0000ea4,Directing,Director,496404
False,2,1061561,Directing,Mark Cousins,Mark Cousins,3.007,/f5B9kcpJXLETRYwRZJmvKmiWfLu.jpg,60d3691e006eee0075c189eb,Directing,Director,844176
False,2,14132,Directing,Nicolas Roeg,Nicolas Roeg,6.159,/t5EuHzllJjQrlVqzniVHDXBqUEC.jpg,52fe45eac3a36847f80e1d55,Directing,Director,42035
False,2,1293994,Directing,喬恩·沃茨,Jon Watts,8.96,/fkXChMX6CUXY1yOxBehAzvaTCl7.jpg,5d8e630d109cd0002941162e,Directing,Director,634649
False,2,2710,Directing,詹姆斯·卡麥隆,James Cameron,35.136,/9NAZnTjBQ9WcXAQEzZpKy4vdQto.jpg,52fe4943c3a368484e122b45,Directing,Director,76600
False,1,1395183,Directing,Chloé Zhao,Chloé Zhao,6.628,/n0GzBiyx2KzwozZ9irQ8hJlf5By.jpg,6191c7c48e8d30004519318c,Directing,Director,524434
False,2,7623,Directing,山姆·萊米,Sam Raimi,18.056,/8gssvwiPrFRuFRlr5ruKx68k1Jl.jpg,5e3b5fa3ac8e6b0011cab4cf,Directing,Director,453395
False,2,55934,Directing,塔伊加·維迪提,Taika Waititi,22.237,/1VKIyTfxBOjxnVb6jVWvRNlRdm2.jpg,5d2e0eb4caab6d164099c274,Directing,Director,616037
False,2,957,Directing,Matthew Vaughn,Matthew Vaughn,11.305,/Dnbz3B7yy4u0abixuD5LakZgsy.jpg,59c183b3c3a3684cec001ae2,Directing,Director,476669
False,2,1333,Acting,安迪·瑟克斯,Andy Serkis,33.844,/eNGqhebQ4cDssjVeNFrKtUvweV5.jpg,5e866a52a5743d00180fe64e,Directing,Director,580489
False,2,137427,Directing,丹尼·維勒納夫,Denis Villeneuve,19.073,/433lXlkdMGXzrpwnKM4Ul1sln15.jpg,58920db99251412dd10093b4,Directing,Director,438631
False,2,1144604,Directing,Destin Daniel Cretton,Destin Daniel Cretton,5.478,/s8uAUG9egZlRIU0PKNkTkIz9E6g.jpg,5c8965e39251410cf7c195f6,Directing,Director,566525
False,2,59521,Directing,Jaume Collet-Serra,Jaume Collet-Serra,9.09,/s1MdlS2wnzfKevPfXK63V1qkwfI.jpg,5cfabe43c3a36868871ec1c4,Directing,Director,436270
False,2,32278,Directing,麥特·李維斯,Matt Reeves,14.866,/cZSKCow6JVlQLgU9doSCnSTB9Pw.jpg,590978a99251411cf3008f6a,Directing,Director,414906
False,2,11343,Directing,David Yates,David Yates,11.395,/hAHOxR0NK4cZDumqNIpDoEdGVAh.jpg,582daf36c3a3687733007794,Directing,Director,338953
False,2,40684,Directing,大衛·雷奇,David Leitch,20.866,/by8W1oRzWtapDRZIfpedAkkXY51.jpg,5ef4d9e6c3bffe00376c7402,Directing,Director,718930
False,2,91268,Directing,Ruben Fleischer,Ruben Fleischer,9.84,/3JLxOPFTLigSy8FjFjDyMwD9GIp.jpg,5e191bc9b3f6f50012d39ee2,Directing,Director,335787
False,2,17825,Directing,肖恩·利維,Shawn Levy,24.211,/b1ulkCHz8biG87LjLQQiMCebEZo.jpg,5bb93c4d0e0a2634f7018330,Directing,Director,550988
False,2,1317730,Directing,丹尼爾舒奈特,Daniel Scheinert,5.61,/rb59IHeLhmyBgTeBH5LGXXIt3Y8.jpg,5b88a33c9251414cdd0023de,Directing,Director,545611
False,2,1383612,Directing,關家永,Daniel Kwan,5.813,/pwzfO4BUd49jLrcrrb9u0DOi30b.jpg,5b88a3659251414cee0024ed,Directing,Director,545611
False,1,9340,Directing,Lana Wachowski,Lana Wachowski,13.753,/4nE4ttPQBuw1virOz0LYT08c1Vm.jpg,5d5c5827a3d02700170aae23,Directing,Director,624860
False,2,6046,Directing,Roland Emmerich,Roland Emmerich,12.871,/mN8x74uv9yQ7dJl8nh2q26mkY8v.jpg,578a38a1c3a368662b001181,Directing,Director,406759
False,2,100734,Directing,Johannes Roberts,Johannes Roberts,5.823,/8hHny6atmFXcuNl2m1AP3fIOayz.jpg,5c087fabc3a368252d0046c2,Directing,Director,460458
False,2,125738,Directing,Daniel Espinosa,Daniel Espinosa,4.067,/rq6TkUBkSXvOrmKEjG5lt8kuhF4.jpg,5b33ea1ec3a3685311019786,Directing,Director,526896
False,1,93286,Directing,Cate Shortland,Cate Shortland,3.046,/b9pfbBKyYcsBZHAcjY8iIdTXclY.jpg,5b47e3b80e0a267ad500fb11,Directing,Director,497698
False,2,7929,Visual Effects,Angus MacLane,Angus MacLane,4.88,/hSdzAk70cHvxvOFvZn8qiNnZPoZ.jpg,5fd2e8326dc507003da290a0,Directing,Director,718789
False,2,11181,Acting,肯尼斯·布萊納,Kenneth Branagh,32.852,/AbCqqFxNi5w3nDUFdQt0DGMFh5H.jpg,5a831363925141167e0134cf,Directing,Director,505026
False,2,76595,Acting,Byron Howard,Byron Howard,5.007,/ePJXkxrD44nM0VB7Xx9Q4ityzfT.jpg,5c93afebc3a36861b0e40d95,Directing,Director,568124
False,2,1318201,Writing,Jared Bush,Jared Bush,8.193,/4jMTtrvJFUGmzdLCLvhHUJ6JyyG.jpg,5e321f35326c1900161ee019,Directing,Director,568124
False,2,2218465,Directing,Parker Finn,Parker Finn,7.445,/lw1I0voNLS2llYTlDgd6qZzAMZ6.jpg,61612350fe5c9100441f3783,Directing,Director,882598
False,2,931525,Directing,Aaron Nee,Aaron Nee,2.077,/iOBmuzOPSDDPRyUIS2CGc7MIQyC.jpg,6078cf81fb83460042c078ab,Directing,Director,752623
False,2,174313,Directing,Adam Nee,Adam Nee,3.105,/6mmn1gcZCJR9fO2Wanwjydcp2XF.jpg,623be6b6d1a893004797061f,Directing,Director,752623
False,2,55934,Directing,塔伊加·維迪提,Taika Waititi,22.237,/1VKIyTfxBOjxnVb6jVWvRNlRdm2.jpg,5d2e0eb4caab6d164099c274,Directing,Director,616037
False,2,865,Production,麥可·貝,Michael Bay,17.664,/rkC7lei20x5xlFH4SivAXXBh6uR.jpg,5fac59007f0540003f49c1b7,Directing,Director,763285
False,2,62768,Directing,William Brent Bell,William Brent Bell,3.548,/j2VugZscyKdCSneD89Ie6QdNh4Y.jpg,5fa079042790bf003748454a,Directing,Director,760161
False,2,1261455,Directing,Pierre Perifel,Pierre Perifel,2.834,/9LAG3yaiZngSaftBkPLODkd8GjP.jpg,6101d56c7d5f4b005e821bbf,Directing,Director,629542
False,2,1098477,Writing,Cal Brunker,Cal Brunker,5.082,/40FRTywgDa9KwFwHUxkVqeSrESl.jpg,5e501a5db3e627001826636c,Directing,Director,675445
False,2,17510,Writing,Ol Parker,Ol Parker,8.149,/emW4AxRaKnKPkhR5wXttIA5qr24.jpg,6039b31500508a004f352b88,Directing,Director,800939
False,2,57199,Directing,Mark Mylod,Mark Mylod,7.317,/6Nwg31BrgPkCjZ054Pso3ctg3Ov.jpg,60be63e939a45d0029bc20b8,Directing,Director,593643
False,2,1607672,Directing,Michael Chaves,Michael Chaves,4.268,/kdY5UWdsLQvlBBkzuiR8upujNtn.jpg,5bb60a209251410dcb00d6db,Directing,Director,423108
False,2,89027,Writing,Jared Stern,Jared Stern,3.206,/zlXrDsxTBXqxhVDW1hDpx7fRYnM.jpg,5b61ae61c3a368188d013e18,Directing,Director,539681
False,2,4746,Production,Robert Lorenz,Robert Lorenz,4.998,/rzScPaVbrCTFk9KmKYrP274icJr.jpg,5d8dc1808289a00029cb3e8d,Directing,Director,634528
False,2,930567,Directing,Enrico Casarosa,Enrico Casarosa,2.674,/3UzBWIqYw0T0aLkdp6oEyLzWOE0.jpg,5f22cfa53503980033e31828,Directing,Director,508943
False,2,10828,Directing,Guillermo del Toro,Guillermo del Toro,34.596,/gldeyCtKcaqnK1v4Vu9vqayhzUQ.jpg,5cbf888a0e0a2615fdf34445,Directing,Director,597208
False,2,5655,Directing,魏斯·安德森,Wes Anderson,16.383,/s03CeUeC5yAXyB1acqP0zGNo2SC.jpg,5b71d34fc3a368189d185e96,Directing,Director,542178
False,2,18864,Acting,Tom McGrath,Tom McGrath,9.52,/83lSBvaRShYObPvhE89UDUkUfWo.jpg,607957e5ab68490029c7a69c,Directing,Director,459151
False,2,90812,Directing,Scott Mann,Scott Mann,2.677,/8WygpUzfdfztZQqxGE5zn3rCedJ.jpg,62a21c922b531d0099cec261,Directing,Director,985939
False,2,143059,Directing,Patrick Hughes,Patrick Hughes,2.142,/1yTU7U9HVchCQ1KO66noEKuK5J2.jpg,5c80d16b0e0a2643145de7b4,Directing,Director,522931
False,2,1485406,Directing,J.D. Dillard,J.D. Dillard,2.596,/hV0gaQAWxLszLuzA1n3i0frWQhk.jpg,5de9c3eb3faba0001316a081,Directing,Director,653851
False,2,206574,Production,Mark Williams,Mark Williams,8.373,/dmOeFb4qxG5TmDy1RW8CBzCCEOT.jpg,60894b919a8a8a0041ffa7f0,Directing,Director,823625
False,2,1306608,Directing,Adam Robitel,Adam Robitel,3.032,/ujwEsVKMCN0JD6Mx2PlfSqmbxd1.jpg,5c7706f99251416f4218fcbf,Directing,Director,585216
False,2,2127,Directing,溫子仁,James Wan,16.476,/mMYVuGyP74c7sFJHFrc5YPwj4Wd.jpg,5d424ca77719d70011626738,Directing,Director,619778
False,2,120245,Directing,Daniel Stamm,Daniel Stamm,2.883,/xPQNkrXJhKqQqrlfmrL5AFXPATh.jpg,5ef8315cbe7f350033a07214,Directing,Director,676547
False,2,55499,Directing,Scott Derrickson,Scott Derrickson,10.047,/nOQkRTC6OPkUHebBfjIgtiZ0hvE.jpg,5f947330988afd003668ab2c,Directing,Director,756999
False,2,1211000,Writing,Tom Gormican,Tom Gormican,5.316,/7XdjdjSdiCTSUp0f30fsTtLBXjS.jpg,5dd23f74b39e3500188a261c,Directing,Director,648579
False,2,78160,Directing,盧卡·格達戈尼諾,Luca Guadagnino,14.153,/vWCkSOW65g8Ha26BzRxn5KhTEnF.jpg,5742ea0ec3a3686c8c001a6e,Directing,Director,398818
False,2,10965,Directing,Chris Columbus,Chris Columbus,18.315,/yCyEz90NqjEXKZ7HYcEhDXlLlPc.jpg,52fe4267c3a36847f801be05,Directing,Director,671
False,2,1046225,Writing,Rodo Sayagues,Rodo Sayagues,4.298,/dssAvxmXOkBqziAy7U0k1qzDjXN.jpg,5e2129bf20af77001438797d,Directing,Director,482373
False,2,876,Writing,Jonathan Hensleigh,Jonathan Hensleigh,6.024,/5TAo4TG1kqXWFhOf3ahhkQSfdOj.jpg,5e43ca180c27100018830bf8,Directing,Director,646207
False,2,76927,Directing,Tommy Wirkola,Tommy Wirkola,10.499,/lhvD0FltdzJqrI5xr5IN90nyh6f.jpg,6193ff9f6c0b3600917798f1,Directing,Director,899112
False,2,11092,Production,賽門·金柏格,Simon Kinberg,12.229,/3xvTvkIaKfU276cpajiAoGjvaaO.jpg,5aea3af292514172ce001804,Directing,Director,522016
False,1,208113,Directing,Sarah Smith,Sarah Smith,2.8890000000000002,/olom5l3enkaKX5qYcOoJDDF7Epq.jpg,613e6a0244ea54002a11ee94,Directing,Director,482321
False,0,1454692,Writing,Jean-Philippe Vine,Jean-Philippe Vine,1.235,,5f0bc7e955bc3500352659c6,Directing,Director,482321
False,2,1039527,Directing,Tyler Gillett,Tyler Gillett,5.282,/ynHIaic0nC2tDE1BKx1g5tmabbt.jpg,61e031531511aa0069671436,Directing,Director,646385
False,2,66681,Directing,Matt Bettinelli-Olpin,Matt Bettinelli-Olpin,3.625,/gVb02wTpNfD2YN5oyJL2AgeFP8x.jpg,5e6a791ecabfe400180ff2a5,Directing,Director,646385
False,2,11090,Directing,Edgar Wright,Edgar Wright,16.326,/dQzv5Ml2SkelS33hgl7E2oh0a9S.jpg,5c460304c3a3684777839e73,Directing,Director,576845
False,2,1415665,Directing,Reinaldo Marcus Green,Reinaldo Marcus Green,1.451,/4QYHfAHH2Vatsm1KoF8cXtl47jo.jpg,5d288ad2caab6d6659993419,Directing,Director,614917
False,1,1668008,Directing,Olivia Newman,Olivia Newman,4.799,/eFu1rsc2QWnBuWgvyTKiG2fPWI7.jpg,629e063c5507e93225b9f75a,Directing,Director,682507
False,2,17883,Directing,David O. Russell,David O. Russell,4.924,/59rXnJS4g5dUr1Hz8QNLo5epD2a.jpg,5e210189397df0001496b723,Directing,Director,664469
False,2,64141,Directing,David Gordon Green,David Gordon Green,10.367,/iLNt8WmQmlVJHO5N5V7EmvXoXxQ.jpg,5d0c2f240e0a267c5eca613e,Directing,Director,610253
False,2,931952,Directing,Lee Isaac Chung,Lee Isaac Chung,5.869,/fwiIh7jECjefCco3ZCdug6i3t9U.jpg,5d2c0223a294f03e882c44ae,Directing,Director,615643
False,2,1758663,Directing,Advait Chandan,Advait Chandan,1.504,,5cd68aff9251417c3fce0187,Directing,Director,601635
False,2,68573,Directing,Walt Becker,Walt Becker,4.273,/mxhqwB0WjXjVH8EgjWDmACPKLxP.jpg,5c7759be0e0a2607ee6210f3,Directing,Director,585245
False,1,59315,Acting,奧莉薇亞·魏爾德,Olivia Wilde,38.918,/3C7ogDK7ZrpQezMxG8ILO2ILY9a.jpg,5d41fe2134e15263e7e8fb06,Directing,Director,619730
False,2,10702,Directing,Martin Campbell,Martin Campbell,5.249,/xAaNHXBrwTPDjZRs5vDD0fMO9bx.jpg,60772f5219ab590057a2a037,Directing,Director,818397
False,2,64141,Directing,David Gordon Green,David Gordon Green,10.367,/iLNt8WmQmlVJHO5N5V7EmvXoXxQ.jpg,5d3203c2caab6d31b2a431af,Directing,Director,616820
False,2,225009,Directing,Pablo Larraín,Pablo Larraín,11.605,/4vP5MatNdE6Ku1iJbboWZPya18b.jpg,5eea42c91685da00372aa389,Directing,Director,716612
False,2,78160,Directing,盧卡·格達戈尼諾,Luca Guadagnino,14.153,/vWCkSOW65g8Ha26BzRxn5KhTEnF.jpg,6013199b028420003d2d6b32,Directing,Director,791177
False,2,20629,Directing,喬治·米勒,George Miller,9.099,/35NQ8HjFXQlGYDz9UkhT08lKl5C.jpg,5bd29e59c3a3687422005b86,Directing,Director,556694
False,2,52934,Writing,尼可拉斯·史托勒,Nicholas Stoller,9.685,/247iI9VZHnKB9QteCIUheKAAZtI.jpg,5d289cb6caab6d00129bac61,Directing,Director,614939
False,2,65167,Directing,Scott Cooper,Scott Cooper,4.668,/zuT4LxFrGq2fCHYD8R6441OmRym.jpg,5ac655d1c3a36834d40122b7,Directing,Director,516329
False,2,578,Directing,雷利·史考特,Ridley Scott,26.37,/97SO7H0UlS3racqjeW5JTy8c6GM.jpg,5d3671d5ca83540012fa3b52,Directing,Director,617653
False,2,1814510,Directing,Tom George,Tom George,1.113,/uohKKnGpXWixe0ueJnN8vWloG6y.jpg,5fb806976ee3d700409b04de,Directing,Director,766475
False,2,488,Directing,史蒂芬·史匹柏,Steven Spielberg,46.542,/tZxcg19YQ3e8fJ0pOs7hjlnmmr6.jpg,5aa9a77a9251410564000612,Directing,Director,511809
False,2,67813,Directing,Baltasar Kormákur,Baltasar Kormákur,5.589,/bpWHj7MUtv0bNRuCET69UWQRa0o.jpg,5fa334160443c90040b963ca,Directing,Director,760741
False,2,893,Directing,Tony Scott,Tony Scott,12.707,/5PYRgW97xk9iNVC8dS0seoIliRR.jpg,629f7b8265e0a2163e69247a,Directing,Director,744
False,2,94815,Acting,Louie Psihoyos,Louie Psihoyos,1.367,/cRyShOW3sFmDK75lX0kfP2HTSwQ.jpg,60b96c4809dda4006efdd25f,Directing,Director,836723
False,1,1709460,Directing,Jessica M. Thompson,Jessica M. Thompson,0.736,/4Aubfq4teHqK8DrPx9TTBYnI3bo.jpg,60a2da85764b990040a057eb,Directing,Director,830788
False,1,39847,Directing,Halina Reijn,Halina Reijn,19.5,/ypsQjJrnuL1QyxHmYFnVAokpO5h.jpg,606cb03b1c6aa700575abee9,Directing,Director,520023
False,2,240,Directing,史丹利·庫柏力克,Stanley Kubrick,19.084,/yFT0VyIelI9aegZrsAwOG5iVP4v.jpg,5e8354893344c600182bbb4d,Directing,Director,62
False,2,201,Directing,Michel Gondry,Michel Gondry,6.944,/1IAnVsl8JgHpUirBXpsbLlWyS1y.jpg,52fe4211c3a36847f800166f,Directing,Director,38
False,2,66212,Directing,Timo Vuorensola,Timo Vuorensola,2.821,/pMxmMdBh5JyV5Uevy4eaAsrJiM7.jpg,60367881d132d6003fa2b206,Directing,Director,717728
False,2,18844,Directing,John Madden,John Madden,3.626,/z0msDsLeFxfE70DkIKstymRlTKf.jpg,5e1281a9d64ac20018652686,Directing,Director,661231
False,2,18898,Directing,Rob Minkoff,Rob Minkoff,5.361,/fn5QA0bqJn6tk4Wt1QonjojFPjd.jpg,60936d45fd4f800077517794,Directing,Director,366672
False,2,173394,Directing,Chris Bailey,Chris Bailey,1.695,/lWzix3xGaI6fvLULrVnFjrnhj55.jpg,62d26d5e158c85029d583935,Directing,Director,366672
False,2,1535020,Directing,Mark Koetsier,Mark Koetsier,1.1320000000000001,/2K9aMLYFlZQTfdfdhVqu2Akz3kg.jpg,5f92053355c1f4003928ba09,Directing,Director,366672
False,2,240,Directing,史丹利·庫柏力克,Stanley Kubrick,19.084,/yFT0VyIelI9aegZrsAwOG5iVP4v.jpg,5e6586c6d35dea00110142e6,Directing,Director,694
False,2,119293,Directing,Tarik Saleh,Tarik Saleh,2.926,/6sZK0JLzcjgEmG8uxvAIdoGFOCH.jpg,5d9fd91fae366800131f5e22,Directing,Director,628900
False,1,51864,Acting,卡茜·萊蒙斯,Kasi Lemmons,9.803,/rUtnynA95rxXb97EgdfETK1pVAP.jpg,61b69043bfeb8b009a988a63,Directing,Director,696157
False,1,22686,Acting,Maria Schrader,Maria Schrader,3.202,/sZuIcKq5D75GNKlYecK08O3X0hG.jpg,60be77b996e30b0058bebdf8,Directing,Director,837881
False,2,1032,Directing,馬丁·史柯西斯,Martin Scorsese,35.195,/9U9Y5GQuWX3EZy39B8nkk4NY01S.jpg,52fe4526c3a36847f80bf145,Directing,Director,9746
False,2,1297488,Production,Allan Ungar,Allan Ungar,2.636,/kYaklrhmyLtvwwKeLrs8AerBYtP.jpg,60cecf682da846006da1eaaa,Directing,Director,842942
False,2,13015,Directing,Phillip Noyce,Phillip Noyce,7.7059999999999995,/t41FK8X4egnSLNDexVUZ5yGq3XB.jpg,5fb1cd2c9d592c003e592cbf,Directing,Director,764835
False,2,7017,Directing,Roger Michell,Roger Michell,4.82,/lZP8wowfwLZ0rIld95KSkmGQd23.jpg,5b4e84c7c3a368304d003861,Directing,Director,536396
False,2,11181,Acting,肯尼斯·布萊納,Kenneth Branagh,32.852,/AbCqqFxNi5w3nDUFdQt0DGMFh5H.jpg,5fdc20c7798e06003e335ea9,Directing,Director,777270
False,2,232002,Directing,Peter Hutchings,Peter Hutchings,2.7560000000000002,,5ce306599251413e65ba528e,Directing,Director,603661
False,2,1211636,Directing,James Cullen Bressack,James Cullen Bressack,3.013,/1s89cGaLByNuIyEyZG7rmFmSv0J.jpg,617205b290fca3008b0d33f6,Directing,Director,888195
False,2,1052055,Directing,Randall Okita,Randall Okita,0.125,/dcviKQNMHdJAeC27chqiJLC5CrA.jpg,6090b6d34e4dff00297b8f3b,Directing,Director,825808
False,2,1564258,Writing,Romuald Boulanger,Romuald Boulanger,2.141,/t1i8zXWH6rEm9AeSYtvY1Ky7wvt.jpg,628e70acd48cee2cbd8666b1,Directing,Director,979924
False,0,1190581,Writing,Alejandro Hidalgo,Alejandro Hidalgo,3.674,,60b7a736eda4b700794d6781,Directing,Director,836225
False,2,38673,Acting,查寧·塔圖,Channing Tatum,49.827,/4TpgnS6l8YUXSne9Av9nda6mjxY.jpg,5e4234b441465c0018ceb38f,Directing,Director,626735
False,2,1074867,Production,Reid Carolin,Reid Carolin,2.478,/shXtLNW2IHN8XH0NguJYkgX4oPs.jpg,5e4234f83dd126001856ac1b,Directing,Director,626735
False,2,71609,Directing,Joachim Trier,Joachim Trier,4.658,/9N4tq2bIccxiQwPh1UGBv1OMlA6.jpg,52fe48f8c3a368484e113f0b,Directing,Director,75233
False,2,2613318,Directing,Edward Drake,Edward Drake,4.036,/4qFvHcOMSJULG0wfcnEaSnIURt5.jpg,63223c529a3c49008237148a,Directing,Director,1024546
False,2,1211636,Directing,James Cullen Bressack,James Cullen Bressack,3.013,/1s89cGaLByNuIyEyZG7rmFmSv0J.jpg,60945e4caa659e003ffb1c8f,Directing,Director,826749
False,2,583932,Directing,Jared Cohn,Jared Cohn,5.236,/nFAa6ebhJtauYprTJmXSaS2LJI0.jpg,5ef4e78e54508d0033c41f96,Directing,Director,718949
False,2,240,Directing,史丹利·庫柏力克,Stanley Kubrick,19.084,/yFT0VyIelI9aegZrsAwOG5iVP4v.jpg,52fe425ac3a36847f8017cb7,Directing,Director,600
False,2,568692,Directing,Tim Fehlbaum,Tim Fehlbaum,2.201,/cSYNAiaPZegIyVwK5mvBZSIVYgo.jpg,5fa3d82243494f004117bdd3,Directing,Director,760873
False,0,2742953,Directing,Mark Toia,Mark Toia,0.97,,5f37f45f111da100356919b1,Directing,Director,733317
False,1,1279519,Writing,Sara Colangelo,Sara Colangelo,1.462,/wEZFhR42QG30mCtT3K9GFW5fOUg.jpg,5dd470528c40f70017bc0ffc,Directing,Director,649394
False,2,2613318,Directing,Edward Drake,Edward Drake,4.036,/4qFvHcOMSJULG0wfcnEaSnIURt5.jpg,634ae7cec8a2d4007fc622a1,Directing,Director,1035803
False,2,20193,Writing,Mark Neveldine,Mark Neveldine,5.394,/lgmXPChEiXBSzroCSZS5XNqaZJF.jpg,61b3eab69d8939008f6dd1af,Directing,Director,628878
False,2,582255,Directing,Kike Maíllo,Kike Maíllo,1.11,/pwmOhK78tSX2IIFONUBfPtTNBPm.jpg,5df6666b26dac10017525800,Directing,Director,655917
False,2,240,Directing,史丹利·庫柏力克,Stanley Kubrick,19.084,/yFT0VyIelI9aegZrsAwOG5iVP4v.jpg,52fe423bc3a36847f800df45,Directing,Director,345
False,2,39104,Directing,Abel Ferrara,Abel Ferrara,6.3629999999999995,/ymyeTdUit4Atectxxvrxla3M7nq.jpg,5fa993419ac5350042b879e4,Directing,Director,762433
False,2,1504645,Directing,John Swab,John Swab,2.327,/bAbweQMrxElgcEbf6Bx7Xtetki1.jpg,607671de2faf4d002aae059a,Directing,Director,818192
False,2,1374429,Directing,Wes Miller,Wes Miller,1.788,/nxWydxg4i5kZt6tEHxxmNQlfWw2.jpg,6225bd2e31d09b006e08c6c3,Directing,Director,864116
False,2,12238,Directing,David Lean,David Lean,10.033,/dzwMuydy2x3JwaTBfBSq8c02qz4.jpg,52fe428bc3a36847f8026f77,Directing,Director,907
False,2,87494,Directing,Paul Solet,Paul Solet,2.024,/zdVK7S9CRTmhpByU7MP89IZCZtF.jpg,5e88e8c0d207f300169737bb,Directing,Director,689700
False,2,2880,Acting,Emilio Estevez,Emilio Estevez,25.125,/6TNIik0wBLo8DTvmJNDkKDqKWme.jpg,52fe4992c3a36847f81a11f3,Directing,Director,59468
False,2,59231,Acting,Joel David Moore,Joel David Moore,24.807,/mMVhVglj6BZFuvqAXnEibce08k7.jpg,603b508919ab59242138bf3a,Directing,Director,801271
False,1,2410737,Directing,Sophia Banks,Sophia Banks,1.24,/477o3xCRtPHbHUUT7bHchhnXZIj.jpg,62aa97d435d1bc4f95cf1d46,Directing,Director,848123
False,2,95573,Directing,Aron Gaudet,Aron Gaudet,0.6960000000000001,,5d7153f877c01f621d5a9a63,Directing,Director,628914
False,1,95575,Directing,Gita Pullapilly,Gita Pullapilly,0.792,,5da0eb68c5c1ef0018f1f7dd,Directing,Director,628914
False,2,36588,Directing,Joe Wright,Joe Wright,17.154,/1qA8HudSIwIr7ZdxwfQAgubsDO.jpg,5f29a6aed8cc4a00381d0290,Directing,Director,730047
False,2,77162,Directing,Rodrigo García,Rodrigo García,3.304,/zmA2z8rbGEUX5A7TqQWeKgEIZnm.jpg,5db114a2629b2c00182cc5dd,Directing,Director,641960
False,2,88084,Directing,Luis Prieto,Luis Prieto,2.093,/myTjHjsyzWtQakUxswKOTfhL2KE.jpg,619a6d494975600088f47945,Directing,Director,844398
False,2,7270,Directing,Adrian Lyne,Adrian Lyne,10.325,/fUOF9IbyOZgUJCNZdVamMfLGA2c.jpg,5eb5bd3ffd7aa4001d5b071d,Directing,Director,9769
False,2,2613318,Directing,Edward Drake,Edward Drake,4.036,/4qFvHcOMSJULG0wfcnEaSnIURt5.jpg,61bb7f3228d7fe0087b55924,Directing,Director,916821
False,2,2613318,Directing,Edward Drake,Edward Drake,4.036,/4qFvHcOMSJULG0wfcnEaSnIURt5.jpg,5fb95044e942be003f8242d0,Directing,Director,766907
False,2,83858,Writing,Simon Barrett,Simon Barrett,9.771,/fGRXfx4dXSmMMBjhWAnotdMXcq4.jpg,5dafc93d1cac8c00130dc876,Directing,Director,641668
False,1,1437193,Sound,Lauren Hadaway,Lauren Hadaway,1.978,/n8yvg8bs1wNBSu3DXvWDcC68hUr.jpg,6080ad75d48cee002a883f73,Directing,Director,821427
False,2,2613318,Directing,Edward Drake,Edward Drake,4.036,/4qFvHcOMSJULG0wfcnEaSnIURt5.jpg,613103d5ab68490029ae70df,Directing,Director,763164
False,2,2880,Acting,Emilio Estevez,Emilio Estevez,25.125,/6TNIik0wBLo8DTvmJNDkKDqKWme.jpg,550e25b7c3a3683e7f000a26,Directing,Director,331986
False,2,1480711,Directing,Drew Mylrea,Drew Mylrea,0.383,/bOqnXu1p8FuF3Lw7KxHGfNYjChT.jpg,600b359723d278004037c8f9,Directing,Director,789171
False,2,60923,Directing,Will Speck,Will Speck,2.71,/mTOCnOOKkvCzjdVQpWzykNrytUe.jpg,60a2d703764b990040a0532e,Directing,Director,830784
False,2,60922,Directing,Josh Gordon,Josh Gordon,2.688,/z6KBPmop2V1Affmwr1qnkBP1ZP6.jpg,60a2d70f590086006f473de8,Directing,Director,830784
False,0,139558,Writing,Josh Sternfeld,Josh Sternfeld,1.05,,61fee562b3e62700b249d4b9,Directing,Director,883502
False,1,9158,Directing,Sharon Maguire,Sharon Maguire,4.608,/1EoTNYeTO4msaxZGWcKdL4FDrbZ.jpg,52fe4261c3a36847f8019eeb,Directing,Director,634
False,2,10491,Directing,Paul Verhoeven,Paul Verhoeven,8.638,/wxkroRBtM6NKZdx9sYLFfFSGnaR.jpg,52fe43ba9251416c7501bc2d,Directing,Director,10802
False,0,1409624,Directing,Eddie Arya,Eddie Arya,0.8130000000000001,,60eccc00140bad005d329f34,Directing,Director,850099
False,2,510,Directing,提姆·波頓,Tim Burton,29.758,/yHEHAHQpN9PfSEQx1UxZPczhcAi.jpg,52fe44c09251416c7503fb1d,Directing,Director,12155
False,2,1088096,Directing,James Nunn,James Nunn,2.944,/fa83eZedZOTM4DqkX1BrEUowkaT.jpg,6061b24e356a71002893730c,Directing,Director,811592
False,0,1332321,Production,Mye Hoang,Mye Hoang,0.001,,618cb6507ac8290061d35d17,Directing,Director,896689
False,0,1178371,Directing,Daniel Ferguson,Daniel Ferguson,0.001,,5c4b38f6925141544852a4cf,Directing,Director,577721
